tag.ID,date.time,lat,long,stock
4655,8/11/2020 22:01,64.130854,-160.98861,6
4655,8/12/2020 23:14,64.130854,-160.98861,6
4655,8/13/2020 6:30,63.95299,-160.888171,6
4655,8/13/2020 13:58,63.555623,-161.051248,6
4675,8/10/2020 12:48,64.131287,-160.957982,6
4675,8/13/2020 20:01,64.131287,-160.957982,6
4675,8/17/2020 22:01,64.042944,-160.888673,6
4690,8/12/2021 0:20,64.373826,-161.537393,4
4690,8/12/2021 9:45,64.373826,-161.537393,4
4690,8/14/2021 4:23,64.535826,-161.37641,4
4695,8/10/2020 23:19,64.131287,-160.957982,6
4710,8/12/2021 13:06,64.131144,-160.970255,6
4710,8/15/2021 8:44,63.557764,-161.056892,6
4735,8/12/2020 9:52,64.131287,-160.957982,6
4735,8/12/2020 23:07,64.042944,-160.888673,6
4750,8/11/2021 9:09,64.373826,-161.537393,5
4750,8/13/2021 22:57,64.367045,-161.548138,5
4750,8/15/2021 23:07,64.368624,-161.112718,5
4755,8/11/2020 16:21,64.131287,-160.957982,6
4755,8/11/2020 23:14,63.95299,-160.888171,6
4755,8/12/2020 10:11,63.555623,-161.051248,6
4775,8/12/2020 11:20,64.131144,-160.970255,6
4775,8/12/2020 22:40,64.042944,-160.888673,6
4795,8/10/2020 20:07,64.131239,-160.964123,6
4795,8/11/2020 8:12,63.95299,-160.888171,6
4795,8/11/2020 20:36,63.555623,-161.051248,6
4810,8/21/2021 8:15,64.368624,-161.112718,5
4815,8/12/2020 11:56,64.131239,-160.964123,6
4815,8/12/2020 18:41,63.95299,-160.888171,6
4815,8/13/2020 2:13,63.557764,-161.056892,6
4850,8/19/2021 19:39,64.131144,-160.970255,6
4850,8/20/2021 12:27,63.953841,-160.857668,6
4850,8/22/2021 14:54,63.557764,-161.056892,6
4855,8/10/2020 17:50,64.131287,-160.957982,6
4855,8/11/2020 0:21,63.95299,-160.888171,6
4855,8/11/2020 20:10,63.691418,-160.88228,6
4855,8/12/2020 9:04,63.860209,-160.697523,6
4875,8/10/2020 19:15,64.131052,-160.976405,6
4875,8/11/2020 10:55,63.95299,-160.888171,6
4875,8/11/2020 18:44,63.555623,-161.051248,6
4895,8/12/2020 5:41,64.131052,-160.976405,6
4895,8/12/2020 16:34,63.95299,-160.888171,6
4895,8/13/2020 0:07,63.555623,-161.051248,6
4935,8/14/2020 12:33,64.131052,-160.976405,6
4935,8/14/2020 22:59,63.95299,-160.888171,6
4955,8/11/2020 14:00,64.130941,-160.982481,6
4955,8/16/2020 11:37,63.953142,-160.882113,6
4955,8/18/2020 9:24,63.555623,-161.051248,6
4995,8/14/2020 14:38,64.130854,-160.98861,6
4995,8/16/2020 16:03,64.042944,-160.888673,6
4995,8/17/2020 12:12,64.042944,-160.888673,6
4995,8/17/2020 23:30,63.95299,-160.888171,6
4995,8/18/2020 12:18,63.555623,-161.051248,6
5030,8/23/2021 15:51,64.131144,-160.970255,6
5030,8/24/2021 1:37,63.953841,-160.857668,6
5030,8/24/2021 16:59,63.557764,-161.056892,6
5035,8/13/2020 20:09,64.131287,-160.957982,6
5035,8/14/2020 10:00,63.953142,-160.882113,6
5035,8/14/2020 16:54,63.555623,-161.051248,6
5055,8/13/2020 15:24,64.376093,-161.533817,4
5055,8/13/2020 21:44,64.548512,-161.386132,4
5055,8/15/2020 11:22,64.830505,-160.740074,4
5070,8/24/2021 20:24,64.131239,-160.964123,6
5075,8/13/2020 15:41,64.131052,-160.976405,6
5075,8/13/2020 21:18,63.95299,-160.888171,6
5075,8/14/2020 11:42,63.555623,-161.051248,6
5095,8/11/2020 18:41,64.130941,-160.982481,S
5095,8/12/2020 20:34,63.95299,-160.888171,S
5095,8/14/2020 9:13,63.691418,-160.88228,S
5095,8/14/2020 15:36,63.547179,-161.123543,S
5110,8/24/2021 9:02,64.131144,-160.970255,S
5110,8/25/2021 13:07,63.548826,-161.134898,S
5110,8/25/2021 21:53,63.548007,-161.129208,S
5150,8/26/2021 1:36,64.732402,-161.527414,N
5175,8/12/2020 20:49,64.131287,-160.957982,6
5175,8/13/2020 8:36,63.95299,-160.888171,6
5175,8/13/2020 16:10,63.557764,-161.056892,6
5190,8/23/2021 20:25,64.131144,-160.970255,6
5195,8/11/2020 19:49,64.131287,-160.957982,6
5195,8/12/2020 9:06,63.95299,-160.888171,6
5195,8/14/2020 15:46,63.547179,-161.123543,6
5195,8/15/2020 11:28,63.860209,-160.697523,6
5210,8/23/2021 15:01,64.131144,-160.970255,S
5210,8/24/2021 20:25,63.692109,-160.888144,S
5210,8/25/2021 10:06,63.548826,-161.134898,S
5210,8/25/2021 18:46,63.548007,-161.129208,S
5215,8/11/2020 20:28,64.130854,-160.98861,6
5215,8/12/2020 14:30,63.95299,-160.888171,6
5215,8/12/2020 21:51,63.555623,-161.051248,6
5235,8/12/2020 8:06,64.131239,-160.964123,6
5235,8/12/2020 15:14,63.953142,-160.882113,6
5235,8/13/2020 8:08,63.557764,-161.056892,6
5255,8/11/2020 22:59,64.130854,-160.98861,6
5255,8/12/2020 11:26,63.95299,-160.888171,6
5270,8/23/2021 16:41,64.131144,-160.970255,6
5270,8/25/2021 13:20,63.557764,-161.056892,6
5275,8/14/2020 16:29,64.366297,-161.093039,5
5275,8/22/2020 8:03,64.366297,-161.093039,5
5275,8/23/2020 20:26,64.320926,-161.107788,5
5295,8/12/2020 10:58,64.131144,-160.970255,6
5295,8/18/2020 12:24,64.039991,-160.900489,6
5310,8/24/2021 9:25,64.131144,-160.970255,6
5310,8/24/2021 17:12,63.953475,-160.869926,6
5310,8/25/2021 3:13,63.557764,-161.056892,6
5315,8/13/2020 3:05,64.131287,-160.957982,6
5315,8/13/2020 11:16,63.953142,-160.882113,6
5335,8/13/2020 11:34,64.131287,-160.957982,6
5335,8/13/2020 17:36,63.953142,-160.882113,6
5335,8/14/2020 2:40,63.953142,-160.882113,6
5355,8/13/2020 7:08,64.131287,-160.957982,N
5355,8/14/2020 6:59,64.376093,-161.533817,N
5375,8/17/2020 0:39,64.320926,-161.107788,5
5410,8/23/2021 20:51,64.131239,-160.964123,6
5410,8/24/2021 15:06,63.953475,-160.869926,6
5415,8/12/2020 8:03,64.131287,-160.957982,S
5415,8/12/2020 16:49,63.953142,-160.882113,S
5415,8/13/2020 3:51,63.691418,-160.88228,S
5415,8/13/2020 14:40,63.547179,-161.123543,S
5450,8/24/2021 14:51,64.131144,-160.970255,6
5470,8/23/2021 17:55,64.131144,-160.970255,6
5470,8/24/2021 8:10,63.953475,-160.869926,6
5470,8/24/2021 19:53,63.557764,-161.056892,6
5475,8/13/2020 10:02,64.131287,-160.957982,S
5475,8/13/2020 16:40,63.95299,-160.888171,S
5475,8/14/2020 12:09,63.691418,-160.88228,S
5475,8/14/2020 19:57,63.547179,-161.123543,S
5495,8/12/2020 17:53,64.131239,-160.964123,S
5495,8/14/2020 8:25,64.131287,-160.957982,S
5495,8/14/2020 14:58,63.95299,-160.888171,S
5495,8/15/2020 0:55,63.690645,-160.876555,S
5495,8/15/2020 15:17,63.547179,-161.123543,S
5510,8/24/2021 10:04,64.131052,-160.976405,6
5510,8/24/2021 17:22,63.953475,-160.869926,6
5515,8/13/2020 16:18,64.131287,-160.957982,6
5515,8/13/2020 22:49,63.95299,-160.888171,6
5515,8/14/2020 15:07,63.555623,-161.051248,6
5535,8/14/2020 20:06,64.131239,-160.964123,6
5535,8/15/2020 18:16,63.555623,-161.051248,6
5555,8/12/2020 15:31,64.131287,-160.957982,6
5555,8/13/2020 14:20,63.95299,-160.888171,6
5555,8/13/2020 20:54,63.555623,-161.051248,6
5575,8/13/2020 18:01,64.131287,-160.957982,6
5575,8/14/2020 9:00,63.953142,-160.882113,6
5575,8/14/2020 21:04,63.555623,-161.051248,6
5595,8/13/2020 19:06,64.131287,-160.957982,6
5595,8/14/2020 12:56,63.95299,-160.888171,6
5615,8/15/2020 23:08,64.368624,-161.112718,5
5655,8/12/2020 20:34,64.131287,-160.957982,6
5655,8/13/2020 10:11,63.95299,-160.888171,6
5655,8/13/2020 20:11,63.691418,-160.88228,6
5655,8/15/2020 15:31,63.860209,-160.697523,6
5675,8/20/2020 10:01,63.953142,-160.882113,S
5675,8/20/2020 22:02,63.690645,-160.876555,S
5675,8/21/2020 14:13,63.547179,-161.123543,S
5715,8/13/2020 8:39,64.131052,-160.976405,S
5715,8/13/2020 17:06,63.95299,-160.888171,S
5715,8/14/2020 20:26,63.691418,-160.88228,S
5715,8/16/2020 6:15,63.860209,-160.697523,S
5715,8/16/2020 18:50,63.547179,-161.123543,S
5735,8/12/2020 19:53,64.131287,-160.957982,6
5735,8/13/2020 4:34,63.95299,-160.888171,6
5755,8/19/2020 19:18,64.368624,-161.112718,5
5795,8/12/2020 23:11,64.131287,-160.957982,6
5795,8/13/2020 12:33,63.95299,-160.888171,6
5795,8/13/2020 20:43,63.555623,-161.051248,6
5815,8/12/2020 21:07,64.131287,-160.957982,6
5815,8/13/2020 12:21,63.953142,-160.882113,6
5815,8/13/2020 20:09,63.555623,-161.051248,6
5835,8/14/2020 7:40,64.376093,-161.533817,4
5835,8/14/2020 16:00,64.540824,-161.380421,4
5835,8/17/2020 7:02,64.548801,-160.852381,4
5875,8/12/2020 20:24,64.131287,-160.957982,S
5875,8/13/2020 13:18,63.953142,-160.882113,S
5875,8/14/2020 19:22,63.690645,-160.876555,S
5875,8/15/2020 10:03,63.547179,-161.123543,S
5915,8/12/2020 18:18,64.131052,-160.976405,6
5915,8/14/2020 23:38,64.131287,-160.957982,6
5915,8/15/2020 8:11,63.953142,-160.882113,6
5915,8/15/2020 14:46,63.555623,-161.051248,6
5955,8/12/2020 17:10,64.131287,-160.957982,6
5955,8/13/2020 6:56,63.95299,-160.888171,6
5955,8/13/2020 15:29,63.557764,-161.056892,6
5995,8/12/2020 17:59,64.131287,-160.957982,S
5995,8/13/2020 11:54,63.95299,-160.888171,S
5995,8/14/2020 3:44,63.691418,-160.88228,S
5995,8/14/2020 14:11,63.547179,-161.123543,S
6015,8/15/2020 10:55,64.368624,-161.112718,5
6055,8/12/2020 20:27,64.131287,-160.957982,6
6055,8/13/2020 11:02,63.95299,-160.888171,6
6055,8/13/2020 18:36,63.555623,-161.051248,6
6075,8/16/2020 8:48,64.366297,-161.093039,5
6095,8/13/2020 8:01,64.131144,-160.970255,6
6095,8/13/2020 14:58,63.95299,-160.888171,6
6095,8/14/2020 6:50,63.555623,-161.051248,6
6115,8/12/2020 19:40,64.130941,-160.982481,6
6115,8/13/2020 10:01,63.95299,-160.888171,6
6115,8/13/2020 18:11,63.555623,-161.051248,6
6135,8/12/2020 20:26,64.130854,-160.98861,6
6135,8/17/2020 21:45,64.042944,-160.888673,6
6175,8/14/2020 8:53,64.131287,-160.957982,6
6175,8/22/2020 14:48,63.95299,-160.888171,6
6275,8/16/2020 6:21,64.368624,-161.112718,5
6315,8/15/2020 13:51,64.368624,-161.112718,5
6335,8/13/2020 19:40,64.131287,-160.957982,S
6335,8/14/2020 8:39,63.953142,-160.882113,S
6335,8/15/2020 2:10,63.95299,-160.888171,S
6335,8/15/2020 18:04,63.691418,-160.88228,S
6335,8/16/2020 5:12,63.691418,-160.88228,S
6335,8/16/2020 9:35,63.547179,-161.123543,S
6375,8/14/2020 14:48,64.376093,-161.533817,4
6375,8/14/2020 20:38,64.548512,-161.386132,4
6375,8/15/2020 8:33,64.548801,-160.852381,4
6395,8/15/2020 7:59,64.320926,-161.107788,5
6415,8/19/2020 21:43,64.371604,-161.541044,S
6415,8/20/2020 12:48,64.535826,-161.37641,S
6415,8/20/2020 21:00,64.371604,-161.541044,S
6415,8/21/2020 20:13,64.131287,-160.957982,S
6415,8/22/2020 11:50,63.95299,-160.888171,S
6415,8/22/2020 22:11,63.691418,-160.88228,S
6415,8/23/2020 11:48,63.547179,-161.123543,S
6475,8/22/2020 5:27,64.368624,-161.112718,5
6535,8/21/2020 1:22,64.366297,-161.093039,5
6555,8/22/2020 7:15,64.368624,-161.112718,5
6575,8/18/2020 18:14,64.131239,-160.964123,6
6575,8/19/2020 3:47,63.95299,-160.888171,6
6575,8/20/2020 17:17,63.555623,-161.051248,6
6595,8/21/2020 20:41,64.368624,-161.112718,5
6635,8/20/2020 2:08,63.692845,-160.893966,S
6635,8/20/2020 12:16,63.548007,-161.129208,S
6655,8/19/2020 12:05,64.318634,-161.122722,5
6675,8/18/2020 21:52,64.368624,-161.112718,5
6695,8/19/2020 8:09,64.368624,-161.112718,5
6715,8/21/2020 15:51,64.366297,-161.093039,5
6755,8/19/2020 10:16,64.131287,-160.957982,6
6755,8/20/2020 15:06,63.953142,-160.882113,6
6755,8/20/2020 21:35,63.555623,-161.051248,6
6775,8/20/2020 7:02,64.371604,-161.541044,N
6775,8/22/2020 19:35,64.371604,-161.541044,N
6815,8/19/2020 21:03,64.131239,-160.964123,6
6815,8/20/2020 18:11,63.953142,-160.882113,6
6815,8/21/2020 17:42,63.555623,-161.051248,6
6875,8/23/2020 23:23,64.368624,-161.112718,5
6895,8/23/2020 3:43,64.320926,-161.107788,5
6895,8/24/2020 20:00,64.366297,-161.093039,5
6935,8/22/2020 10:05,64.366297,-161.093039,5
6955,8/21/2020 17:27,64.131287,-160.957982,6
6955,8/22/2020 11:24,63.95299,-160.888171,6
6955,8/23/2020 21:10,63.557764,-161.056892,6
6975,8/24/2020 21:52,64.320926,-161.107788,5
6995,8/22/2020 10:31,64.131287,-160.957982,6
6995,8/22/2020 16:37,63.95299,-160.888171,6
6995,8/23/2020 2:46,63.555623,-161.051248,6
7015,8/22/2020 0:28,64.131239,-160.964123,6
7015,8/22/2020 17:46,63.95299,-160.888171,6
7015,8/23/2020 9:51,63.953142,-160.882113,6
7015,8/23/2020 20:43,63.557764,-161.056892,6
7035,8/21/2020 12:40,64.366297,-161.093039,5
7035,8/28/2020 17:10,64.366297,-161.093039,5
7035,8/28/2020 23:28,64.320926,-161.107788,5
7055,8/21/2020 21:14,64.131239,-160.964123,S
7055,8/22/2020 12:25,63.95299,-160.888171,S
7055,8/23/2020 0:52,63.690645,-160.876555,S
7055,8/23/2020 12:30,63.550473,-161.146236,S
7075,8/24/2020 17:42,64.368624,-161.112718,5
7115,8/21/2020 19:40,64.366297,-161.093039,5
7135,8/21/2020 17:11,64.131052,-160.976405,6
7135,8/22/2020 10:29,63.95299,-160.888171,6
7135,8/22/2020 15:59,63.555623,-161.051248,6
7155,8/21/2020 23:00,64.368624,-161.112718,5
7175,8/22/2020 17:48,64.366297,-161.093039,5
7195,8/23/2020 6:26,64.368624,-161.112718,5
7215,8/26/2020 8:33,64.131052,-160.976405,6
7215,8/26/2020 14:29,63.95299,-160.888171,6
7215,8/26/2020 22:38,63.555623,-161.051248,6
7235,8/25/2020 14:53,64.131287,-160.957982,6
7235,8/28/2020 23:41,64.042944,-160.888673,6
7295,8/28/2020 21:48,64.368624,-161.112718,5
7355,8/28/2020 20:17,64.366297,-161.093039,5
7395,8/25/2020 17:08,64.131052,-160.976405,6
7395,8/26/2020 1:45,63.95299,-160.888171,6
7395,8/26/2020 14:47,63.555623,-161.051248,6
7415,8/26/2020 15:27,64.131287,-160.957982,6
7415,9/3/2020 8:55,64.042944,-160.888673,6
7475,8/25/2020 16:25,64.131287,-160.957982,6
7475,8/26/2020 7:52,63.95299,-160.888171,6
7475,8/26/2020 19:21,63.555623,-161.051248,6
7615,8/29/2020 10:08,64.376093,-161.533817,5
7615,8/30/2020 18:54,64.540824,-161.380421,5
7615,8/31/2020 13:25,64.364748,-161.551676,5
7615,9/3/2020 10:44,64.368624,-161.112718,5
7675,8/27/2020 19:31,64.371604,-161.541044,N
7695,8/26/2020 6:36,64.131287,-160.957982,S
7695,8/26/2020 13:42,63.953142,-160.882113,S
7695,8/27/2020 0:26,63.691418,-160.88228,S
7695,8/27/2020 14:17,63.548007,-161.129208,S
7815,8/28/2020 9:09,64.366297,-161.093039,5
7835,8/25/2020 21:10,64.131287,-160.957982,6
7835,8/26/2020 11:13,63.95299,-160.888171,6
7835,8/26/2020 18:33,63.555623,-161.051248,6
7895,8/27/2020 9:30,64.131052,-160.976405,S
7895,8/27/2020 22:36,63.548826,-161.134898,S
7935,8/27/2020 22:55,64.366297,-161.093039,5
7955,8/27/2020 18:50,64.131052,-160.976405,6
7955,8/28/2020 13:21,63.95299,-160.888171,6
7955,8/28/2020 21:38,63.557764,-161.056892,6
7975,8/27/2020 17:44,64.368624,-161.112718,5
