mdy.hms ,temp
7/25/2020 14:00,14.64888889
7/25/2020 15:00,14.625
7/25/2020 16:00,14.55277778
7/25/2020 17:00,14.67277778
7/25/2020 18:00,14.745
7/25/2020 19:00,14.81611111
7/25/2020 20:00,14.76777778
7/25/2020 21:00,14.86388889
7/25/2020 22:00,14.81611111
7/25/2020 23:00,14.81611111
7/26/2020 0:00,14.79222222
7/26/2020 1:00,14.81611111
7/26/2020 2:00,14.79222222
7/26/2020 3:00,14.69722222
7/26/2020 4:00,14.79222222
7/26/2020 5:00,14.76777778
7/26/2020 6:00,14.72111111
7/26/2020 7:00,14.745
7/26/2020 8:00,14.40888889
7/26/2020 9:00,14.625
7/26/2020 10:00,14.64888889
7/26/2020 11:00,14.625
7/26/2020 12:00,14.67277778
7/26/2020 13:00,14.745
7/26/2020 14:00,14.93611111
7/26/2020 15:00,14.91222222
7/26/2020 16:00,15.22277778
7/26/2020 17:00,15.29388889
7/26/2020 18:00,15.53277778
7/26/2020 19:00,15.7
7/26/2020 20:00,15.72388889
7/26/2020 21:00,16.29611111
7/26/2020 22:00,15.915
7/26/2020 23:00,16.29611111
7/27/2020 0:00,15.93888889
7/27/2020 1:00,15.72388889
7/27/2020 2:00,15.65222222
7/27/2020 3:00,15.50888889
7/27/2020 4:00,15.39
7/27/2020 5:00,15.34222222
7/27/2020 6:00,15.15111111
7/27/2020 7:00,15.12722222
7/27/2020 8:00,15.15111111
7/27/2020 9:00,14.67277778
7/27/2020 10:00,14.86388889
7/27/2020 11:00,14.84
7/27/2020 12:00,14.93611111
7/27/2020 13:00,14.93611111
7/27/2020 14:00,15.00777778
7/27/2020 15:00,15.055
7/27/2020 16:00,15.07888889
7/27/2020 17:00,15.10277778
7/27/2020 18:00,15.055
7/27/2020 19:00,15.07888889
7/27/2020 20:00,15.03111111
7/27/2020 21:00,15.00777778
7/27/2020 22:00,15.00777778
7/27/2020 23:00,14.98388889
7/28/2020 0:00,14.96
7/28/2020 1:00,14.96
7/28/2020 2:00,14.91222222
7/28/2020 3:00,14.91222222
7/28/2020 4:00,14.84
7/28/2020 5:00,14.76777778
7/28/2020 6:00,14.72111111
7/28/2020 7:00,14.69722222
7/28/2020 8:00,14.625
7/28/2020 9:00,14.57722222
7/28/2020 10:00,14.55277778
7/28/2020 11:00,14.57722222
7/28/2020 12:00,14.57722222
7/28/2020 13:00,14.64888889
7/28/2020 14:00,14.67277778
7/28/2020 15:00,14.745
7/28/2020 16:00,14.79222222
7/28/2020 17:00,14.86388889
7/28/2020 18:00,14.86388889
7/28/2020 19:00,14.88777778
7/28/2020 20:00,14.88777778
7/28/2020 21:00,14.86388889
7/28/2020 22:00,14.86388889
7/28/2020 23:00,14.86388889
7/29/2020 0:00,14.81611111
7/29/2020 1:00,14.79222222
7/29/2020 2:00,14.72111111
7/29/2020 3:00,14.67277778
7/29/2020 4:00,14.52888889
7/29/2020 5:00,14.43277778
7/29/2020 6:00,14.31388889
7/29/2020 7:00,14.14611111
7/29/2020 8:00,14.07388889
7/29/2020 9:00,14.385
7/29/2020 10:00,14.36111111
7/29/2020 11:00,14.43277778
7/29/2020 12:00,13.95388889
7/29/2020 13:00,13.90611111
7/29/2020 14:00,13.95388889
7/29/2020 15:00,14.12222222
7/29/2020 16:00,14.17
7/29/2020 17:00,14.05
7/29/2020 18:00,14.12222222
7/29/2020 19:00,14.31388889
7/29/2020 20:00,14.57722222
7/29/2020 21:00,14.60111111
7/29/2020 22:00,14.505
7/29/2020 23:00,14.55277778
7/30/2020 0:00,14.76777778
7/30/2020 1:00,14.57722222
7/30/2020 2:00,14.43277778
7/30/2020 3:00,14.36111111
7/30/2020 4:00,14.33722222
7/30/2020 5:00,14.31388889
7/30/2020 6:00,14.31388889
7/30/2020 7:00,14.385
7/30/2020 8:00,14.19388889
7/30/2020 9:00,14.14611111
7/30/2020 10:00,14.12222222
7/30/2020 11:00,14.21777778
7/30/2020 12:00,14.29
7/30/2020 13:00,14.36111111
7/30/2020 14:00,14.40888889
7/30/2020 15:00,14.505
7/30/2020 16:00,14.55277778
7/30/2020 17:00,14.52888889
7/30/2020 18:00,14.57722222
7/30/2020 19:00,14.72111111
7/30/2020 20:00,14.84
7/30/2020 21:00,14.81611111
7/30/2020 22:00,14.84
7/30/2020 23:00,14.745
7/31/2020 0:00,14.64888889
7/31/2020 1:00,14.69722222
7/31/2020 2:00,14.60111111
7/31/2020 3:00,14.67277778
7/31/2020 4:00,14.625
7/31/2020 5:00,14.625
7/31/2020 6:00,14.67277778
7/31/2020 7:00,14.72111111
7/31/2020 8:00,14.69722222
7/31/2020 9:00,14.52888889
7/31/2020 10:00,14.505
7/31/2020 11:00,14.57722222
7/31/2020 12:00,14.64888889
7/31/2020 13:00,14.76777778
7/31/2020 14:00,14.76777778
7/31/2020 15:00,14.88777778
7/31/2020 16:00,15.03111111
7/31/2020 17:00,15.175
7/31/2020 18:00,15.19888889
7/31/2020 19:00,15.19888889
7/31/2020 20:00,15.12722222
7/31/2020 21:00,14.96
7/31/2020 22:00,14.69722222
7/31/2020 23:00,14.69722222
8/1/2020 0:00,14.69722222
8/1/2020 1:00,14.52888889
8/1/2020 2:00,14.505
8/1/2020 3:00,14.55277778
8/1/2020 4:00,14.52888889
8/1/2020 5:00,14.64888889
8/1/2020 6:00,14.52888889
8/1/2020 7:00,14.57722222
8/1/2020 8:00,14.52888889
8/1/2020 9:00,14.69722222
8/1/2020 10:00,14.84
8/1/2020 11:00,14.93611111
8/1/2020 12:00,14.86388889
8/1/2020 13:00,14.84
8/1/2020 14:00,15.055
8/1/2020 15:00,14.98388889
8/1/2020 16:00,15.07888889
8/1/2020 17:00,14.86388889
8/1/2020 18:00,14.69722222
8/1/2020 19:00,14.625
8/1/2020 20:00,14.60111111
8/1/2020 21:00,14.52888889
8/1/2020 22:00,14.625
8/1/2020 23:00,14.60111111
8/2/2020 0:00,14.64888889
8/2/2020 1:00,14.57722222
8/2/2020 2:00,14.60111111
8/2/2020 3:00,14.52888889
8/2/2020 4:00,14.55277778
8/2/2020 5:00,14.67277778
8/2/2020 6:00,14.45722222
8/2/2020 7:00,14.48111111
8/2/2020 8:00,14.48111111
8/2/2020 9:00,14.57722222
8/2/2020 10:00,14.64888889
8/2/2020 11:00,14.67277778
8/2/2020 12:00,14.60111111
8/2/2020 13:00,14.745
8/2/2020 14:00,14.96
8/2/2020 15:00,14.76777778
8/2/2020 16:00,14.69722222
8/2/2020 17:00,14.69722222
8/2/2020 18:00,15.00777778
8/2/2020 19:00,14.745
8/2/2020 20:00,14.81611111
8/2/2020 21:00,14.625
8/2/2020 22:00,14.72111111
8/2/2020 23:00,14.745
8/3/2020 0:00,14.76777778
8/3/2020 1:00,14.76777778
8/3/2020 2:00,14.60111111
8/3/2020 3:00,14.36111111
8/3/2020 4:00,14.29
8/3/2020 5:00,14.505
8/3/2020 6:00,15.00777778
8/3/2020 7:00,15.055
8/3/2020 8:00,15.055
8/3/2020 9:00,15.07888889
8/3/2020 10:00,14.93611111
8/3/2020 11:00,14.96
8/3/2020 12:00,14.96
8/3/2020 13:00,15.27
8/3/2020 14:00,15.74777778
8/3/2020 15:00,15.96277778
8/3/2020 16:00,15.89111111
8/3/2020 17:00,15.77222222
8/3/2020 18:00,15.7
8/3/2020 19:00,15.77222222
8/3/2020 20:00,15.175
8/3/2020 21:00,14.86388889
8/3/2020 22:00,14.19388889
8/3/2020 23:00,14.625
8/4/2020 0:00,14.29
8/4/2020 1:00,13.95388889
8/4/2020 2:00,13.97777778
8/4/2020 3:00,14.26611111
8/4/2020 4:00,14.33722222
8/4/2020 5:00,15.03111111
8/4/2020 6:00,15.12722222
8/4/2020 7:00,15.27
8/4/2020 8:00,15.10277778
8/4/2020 9:00,15.15111111
8/4/2020 10:00,15.055
8/4/2020 11:00,15.12722222
8/4/2020 12:00,15.41388889
8/4/2020 13:00,15.67611111
8/4/2020 14:00,15.79611111
8/4/2020 15:00,15.915
8/4/2020 16:00,16.29611111
8/4/2020 17:00,16.36777778
8/4/2020 18:00,16.29611111
8/4/2020 19:00,16.17722222
8/4/2020 20:00,15.98611111
8/4/2020 21:00,15.915
8/4/2020 22:00,15.77222222
8/4/2020 23:00,15.84277778
8/5/2020 0:00,15.915
8/5/2020 1:00,15.84277778
8/5/2020 2:00,15.86722222
8/5/2020 3:00,15.77222222
8/5/2020 4:00,15.74777778
8/5/2020 5:00,15.89111111
8/5/2020 6:00,15.72388889
8/5/2020 7:00,15.72388889
8/5/2020 8:00,15.77222222
8/5/2020 9:00,15.7
8/5/2020 10:00,15.81888889
8/5/2020 11:00,15.81888889
8/5/2020 12:00,15.81888889
8/5/2020 13:00,15.96277778
8/5/2020 14:00,15.86722222
8/5/2020 15:00,16.10611111
8/5/2020 16:00,16.08222222
8/5/2020 17:00,16.12888889
8/5/2020 18:00,16.12888889
8/5/2020 19:00,15.93888889
8/5/2020 20:00,15.7
8/5/2020 21:00,15.79611111
8/5/2020 22:00,15.65222222
8/5/2020 23:00,15.29388889
8/6/2020 0:00,15.07888889
8/6/2020 1:00,14.19388889
8/6/2020 2:00,14.05
8/6/2020 3:00,13.95388889
8/6/2020 4:00,13.90611111
8/6/2020 5:00,14.48111111
8/6/2020 6:00,14.43277778
8/6/2020 7:00,14.505
8/6/2020 8:00,14.72111111
8/6/2020 9:00,14.79222222
8/6/2020 10:00,14.91222222
8/6/2020 11:00,15.07888889
8/6/2020 12:00,14.88777778
8/6/2020 13:00,14.91222222
8/6/2020 14:00,14.98388889
8/6/2020 15:00,15.10277778
8/6/2020 16:00,15.10277778
8/6/2020 17:00,14.98388889
8/6/2020 18:00,15.15111111
8/6/2020 19:00,15.41388889
8/6/2020 20:00,15.39
8/6/2020 21:00,15.29388889
8/6/2020 22:00,15.27
8/6/2020 23:00,15.22277778
8/7/2020 0:00,15.10277778
8/7/2020 1:00,15.055
8/7/2020 2:00,14.96
8/7/2020 3:00,15.03111111
8/7/2020 4:00,15.00777778
8/7/2020 5:00,14.79222222
8/7/2020 6:00,14.76777778
8/7/2020 7:00,14.72111111
8/7/2020 8:00,14.72111111
8/7/2020 9:00,14.76777778
8/7/2020 10:00,14.67277778
8/7/2020 11:00,14.91222222
8/7/2020 12:00,15.10277778
8/7/2020 13:00,15.36611111
8/7/2020 14:00,15.67611111
8/7/2020 15:00,15.55722222
8/7/2020 16:00,16.08222222
8/7/2020 17:00,16.51111111
8/7/2020 18:00,16.29611111
8/7/2020 19:00,15.98611111
8/7/2020 20:00,15.22277778
8/7/2020 21:00,15.24722222
8/7/2020 22:00,15.24722222
8/7/2020 23:00,15.175
8/8/2020 0:00,14.98388889
8/8/2020 1:00,14.93611111
8/8/2020 2:00,14.91222222
8/8/2020 3:00,14.93611111
8/8/2020 4:00,14.98388889
8/8/2020 5:00,14.96
8/8/2020 6:00,15.24722222
8/8/2020 7:00,15.36611111
8/8/2020 8:00,15.10277778
8/8/2020 9:00,14.91222222
8/8/2020 10:00,14.60111111
8/8/2020 11:00,14.48111111
8/8/2020 12:00,14.48111111
8/8/2020 13:00,14.57722222
8/8/2020 14:00,14.76777778
8/8/2020 15:00,14.72111111
8/8/2020 16:00,14.625
8/8/2020 17:00,14.76777778
8/8/2020 18:00,15.12722222
8/8/2020 19:00,15.12722222
8/8/2020 20:00,15.27
8/8/2020 21:00,15.175
8/8/2020 22:00,15.175
8/8/2020 23:00,15.03111111
8/9/2020 0:00,14.745
8/9/2020 1:00,14.52888889
8/9/2020 2:00,14.48111111
8/9/2020 3:00,14.48111111
8/9/2020 4:00,14.36111111
8/9/2020 5:00,14.36111111
8/9/2020 6:00,14.40888889
8/9/2020 7:00,14.09777778
8/9/2020 8:00,13.61777778
8/9/2020 9:00,13.88222222
8/9/2020 10:00,13.54611111
8/9/2020 11:00,13.59388889
8/9/2020 12:00,13.71388889
8/9/2020 13:00,13.83388889
8/9/2020 14:00,14.24222222
8/9/2020 15:00,14.69722222
8/9/2020 16:00,15.03111111
8/9/2020 17:00,15.055
8/9/2020 18:00,15.19888889
8/9/2020 19:00,15.15111111
8/9/2020 20:00,14.745
8/9/2020 21:00,14.505
8/9/2020 22:00,14.36111111
8/9/2020 23:00,14.24222222
8/10/2020 0:00,14.09777778
8/10/2020 1:00,14.17
8/10/2020 2:00,14.12222222
8/10/2020 3:00,14.19388889
8/10/2020 4:00,14.33722222
8/10/2020 5:00,14.05
8/10/2020 6:00,14.14611111
8/10/2020 7:00,14.14611111
8/10/2020 8:00,14.14611111
8/10/2020 9:00,14.40888889
8/10/2020 10:00,14.19388889
8/10/2020 11:00,14.14611111
8/10/2020 12:00,14.45722222
8/10/2020 13:00,14.57722222
8/10/2020 14:00,14.67277778
8/10/2020 15:00,15.29388889
8/10/2020 16:00,15.485
8/10/2020 17:00,15.67611111
8/10/2020 18:00,15.74777778
8/10/2020 19:00,15.67611111
8/10/2020 20:00,15.43777778
8/10/2020 21:00,15.43777778
8/10/2020 22:00,15.39
8/10/2020 23:00,15.36611111
8/11/2020 0:00,14.98388889
8/11/2020 1:00,14.76777778
8/11/2020 2:00,14.57722222
8/11/2020 3:00,14.19388889
8/11/2020 4:00,14.33722222
8/11/2020 5:00,14.69722222
8/11/2020 6:00,14.98388889
8/11/2020 7:00,15.03111111
8/11/2020 8:00,15.24722222
8/11/2020 9:00,14.88777778
8/11/2020 10:00,14.52888889
8/11/2020 11:00,14.33722222
8/11/2020 12:00,14.86388889
8/11/2020 13:00,15.19888889
8/11/2020 14:00,15.46111111
8/11/2020 15:00,15.605
8/11/2020 16:00,15.605
8/11/2020 17:00,15.65222222
8/11/2020 18:00,15.72388889
8/11/2020 19:00,16.05777778
8/11/2020 20:00,15.89111111
8/11/2020 21:00,15.55722222
8/11/2020 22:00,15.34222222
8/11/2020 23:00,15.07888889
8/12/2020 0:00,14.98388889
8/12/2020 1:00,14.81611111
8/12/2020 2:00,14.625
8/12/2020 3:00,14.31388889
8/12/2020 4:00,14.05
8/12/2020 5:00,14.00222222
8/12/2020 6:00,14.05
8/12/2020 7:00,14.31388889
8/12/2020 8:00,14.26611111
8/12/2020 9:00,14.26611111
8/12/2020 10:00,14.12222222
8/12/2020 11:00,14.24222222
8/12/2020 12:00,14.385
8/12/2020 13:00,14.625
8/12/2020 14:00,14.96
8/12/2020 15:00,15.19888889
8/12/2020 16:00,15.86722222
8/12/2020 17:00,15.67611111
8/12/2020 18:00,15.62888889
8/12/2020 19:00,15.485
8/12/2020 20:00,15.43777778
8/12/2020 21:00,15.22277778
8/12/2020 22:00,15.00777778
8/12/2020 23:00,14.96
8/13/2020 0:00,14.67277778
8/13/2020 1:00,14.45722222
8/13/2020 2:00,14.24222222
8/13/2020 3:00,13.97777778
8/13/2020 4:00,13.81
8/13/2020 5:00,13.88222222
8/13/2020 6:00,13.97777778
8/13/2020 7:00,14.33722222
8/13/2020 8:00,14.17
8/13/2020 9:00,13.95388889
8/13/2020 10:00,14.07388889
8/13/2020 11:00,14.21777778
8/13/2020 12:00,14.21777778
8/13/2020 13:00,14.385
8/13/2020 14:00,14.55277778
8/13/2020 15:00,15.03111111
8/13/2020 16:00,15.34222222
8/13/2020 17:00,15.86722222
8/13/2020 18:00,15.86722222
8/13/2020 19:00,15.74777778
8/13/2020 20:00,15.7
8/13/2020 21:00,15.62888889
8/13/2020 22:00,15.41388889
8/13/2020 23:00,15.29388889
8/14/2020 0:00,15.00777778
8/14/2020 1:00,14.86388889
8/14/2020 2:00,14.745
8/14/2020 3:00,14.60111111
8/14/2020 4:00,14.745
8/14/2020 5:00,14.67277778
8/14/2020 6:00,14.72111111
8/14/2020 7:00,14.93611111
8/14/2020 8:00,14.79222222
8/14/2020 9:00,15.10277778
8/14/2020 10:00,15.24722222
8/14/2020 11:00,15.24722222
8/14/2020 12:00,15.34222222
8/14/2020 13:00,15.50888889
8/14/2020 14:00,15.86722222
8/14/2020 15:00,16.01
8/14/2020 16:00,16.17722222
8/14/2020 17:00,15.98611111
8/14/2020 18:00,15.89111111
8/14/2020 19:00,15.79611111
8/14/2020 20:00,15.84277778
8/14/2020 21:00,15.77222222
8/14/2020 22:00,15.79611111
8/14/2020 23:00,15.77222222
8/15/2020 0:00,15.72388889
8/15/2020 1:00,15.67611111
8/15/2020 2:00,15.62888889
8/15/2020 3:00,15.58111111
8/15/2020 4:00,15.55722222
8/15/2020 5:00,15.50888889
8/15/2020 6:00,15.39
8/15/2020 7:00,15.43777778
8/15/2020 8:00,15.31777778
8/15/2020 9:00,15.34222222
8/15/2020 10:00,15.34222222
8/15/2020 11:00,15.55722222
8/15/2020 12:00,15.46111111
8/15/2020 13:00,14.72111111
8/15/2020 14:00,14.88777778
8/15/2020 15:00,15.03111111
8/15/2020 16:00,15.03111111
8/15/2020 17:00,15.46111111
8/15/2020 18:00,16.05777778
8/15/2020 19:00,15.84277778
8/15/2020 20:00,16.01
