"timestamp","tag.ID","lat","long","stock"
2020-08-04 09:33:00,75,63.91225,-160.81984,"6"
2020-08-04 09:38:00,75,63.912184624168,-160.81960019341,"6"
2020-08-04 09:43:00,75,63.9121192483361,-160.81936038682,"6"
2020-08-04 09:48:00,75,63.9120538725041,-160.819120580231,"6"
2020-08-04 09:53:00,75,63.9119884966722,-160.818880773641,"6"
2020-08-04 09:58:00,75,63.9119231208402,-160.818640967051,"6"
2020-08-04 10:03:00,75,63.9118577450082,-160.818401160461,"6"
2020-08-04 10:08:00,75,63.9117923691763,-160.818161353871,"6"
2020-08-04 10:13:00,75,63.9117269933443,-160.817921547282,"6"
2020-08-04 10:18:00,75,63.9116616175124,-160.817681740692,"6"
2020-08-04 10:23:00,75,63.9115962416804,-160.817441934102,"6"
2020-08-04 10:28:00,75,63.9115308658484,-160.817202127512,"6"
2020-08-04 10:33:00,75,63.9114654900165,-160.816962320923,"6"
2020-08-04 10:38:00,75,63.9114001141845,-160.816722514333,"6"
2020-08-04 10:43:00,75,63.9113347383526,-160.816482707743,"6"
2020-08-04 10:48:00,75,63.9112693625206,-160.816242901153,"6"
2020-08-04 10:53:00,75,63.9112039866886,-160.816003094563,"6"
2020-08-04 10:58:00,75,63.9111386108567,-160.815763287974,"6"
2020-08-04 11:03:00,75,63.9110732350247,-160.815523481384,"6"
2020-08-04 11:08:00,75,63.9110078591928,-160.815283674794,"6"
2020-08-04 11:13:00,75,63.9109424833608,-160.815043868204,"6"
2020-08-04 11:18:00,75,63.9108771075288,-160.814804061614,"6"
2020-08-04 11:23:00,75,63.9108117316969,-160.814564255025,"6"
2020-08-04 11:28:00,75,63.9107463558649,-160.814324448435,"6"
2020-08-04 11:33:00,75,63.910680980033,-160.814084641845,"6"
2020-08-04 11:38:00,75,63.910615604201,-160.813844835255,"6"
2020-08-04 11:43:00,75,63.910550228369,-160.813605028666,"6"
2020-08-04 11:48:00,75,63.9104848525371,-160.813365222076,"6"
2020-08-04 11:53:00,75,63.9104194767051,-160.813125415486,"6"
2020-08-04 11:58:00,75,63.9103541008731,-160.812885608896,"6"
2020-08-04 12:03:00,75,63.9102887250412,-160.812645802306,"6"
2020-08-04 12:08:00,75,63.9102233492092,-160.812405995717,"6"
2020-08-04 12:13:00,75,63.9101579733773,-160.812166189127,"6"
2020-08-04 12:18:00,75,63.9100925975453,-160.811926382537,"6"
2020-08-04 12:23:00,75,63.9100272217133,-160.811686575947,"6"
2020-08-04 12:28:00,75,63.9099618458814,-160.811446769358,"6"
2020-08-04 12:33:00,75,63.9098964700494,-160.811206962768,"6"
2020-08-04 12:38:00,75,63.9098310942175,-160.810967156178,"6"
2020-08-04 12:43:00,75,63.9097657183855,-160.810727349588,"6"
2020-08-04 12:48:00,75,63.9097003425535,-160.810487542998,"6"
2020-08-04 12:53:00,75,63.9096349667216,-160.810247736409,"6"
2020-08-04 12:58:00,75,63.9095695908896,-160.810007929819,"6"
2020-08-04 13:03:00,75,63.9095042150577,-160.809768123229,"6"
2020-08-04 13:08:00,75,63.9094388392257,-160.809528316639,"6"
2020-08-04 13:13:00,75,63.9093734633937,-160.809288510049,"6"
2020-08-04 13:18:00,75,63.9093080875618,-160.80904870346,"6"
2020-08-04 13:23:00,75,63.9092427117298,-160.80880889687,"6"
2020-08-04 13:28:00,75,63.9091773358979,-160.80856909028,"6"
2020-08-04 13:33:00,75,63.9091119600659,-160.80832928369,"6"
2020-08-04 13:38:00,75,63.9090465842339,-160.8080894771,"6"
2020-08-04 13:43:00,75,63.908981208402,-160.807849670511,"6"
2020-08-04 13:48:00,75,63.90891583257,-160.807609863921,"6"
2020-08-04 13:53:00,75,63.9088504567381,-160.807370057331,"6"
2020-08-04 13:58:00,75,63.9087850809061,-160.807130250741,"6"
2020-08-04 14:03:00,75,63.9087197050741,-160.806890444152,"6"
2020-08-04 14:08:00,75,63.9086543292422,-160.806650637562,"6"
2020-08-04 14:13:00,75,63.9085889534102,-160.806410830972,"6"
2020-08-04 14:18:00,75,63.9085235775783,-160.806171024382,"6"
2020-08-04 14:23:00,75,63.9084582017463,-160.805931217792,"6"
2020-08-04 14:28:00,75,63.9083928259143,-160.805691411203,"6"
2020-08-04 14:33:00,75,63.9083274500824,-160.805451604613,"6"
2020-08-04 14:38:00,75,63.9082620742504,-160.805211798023,"6"
2020-08-04 14:43:00,75,63.9081966984185,-160.804971991433,"6"
2020-08-04 14:48:00,75,63.9081313225865,-160.804732184843,"6"
2020-08-04 14:53:00,75,63.9080659467545,-160.804492378254,"6"
2020-08-04 14:58:00,75,63.9080005709226,-160.804252571664,"6"
2020-08-04 15:03:00,75,63.9079351950906,-160.804012765074,"6"
2020-08-04 15:08:00,75,63.9078698192587,-160.803772958484,"6"
2020-08-04 15:13:00,75,63.9078044434267,-160.803533151895,"6"
2020-08-04 15:18:00,75,63.9077390675947,-160.803293345305,"6"
2020-08-04 15:23:00,75,63.9076736917628,-160.803053538715,"6"
2020-08-04 15:28:00,75,63.9076083159308,-160.802813732125,"6"
2020-08-04 15:33:00,75,63.9075429400988,-160.802573925535,"6"
2020-08-04 15:38:00,75,63.9074775642669,-160.802334118946,"6"
2020-08-04 15:43:00,75,63.9074121884349,-160.802094312356,"6"
2020-08-04 15:48:00,75,63.907346812603,-160.801854505766,"6"
2020-08-04 15:53:00,75,63.907281436771,-160.801614699176,"6"
2020-08-04 15:58:00,75,63.907216060939,-160.801374892586,"6"
2020-08-04 16:03:00,75,63.9071506851071,-160.801135085997,"6"
