time,wind_speed,wind_from_direction
2021-07-02T21:56:00Z,1.3411,225
2021-07-02T20:56:00Z,2.2352,180
2021-07-02T19:56:00Z,3.1293,180
2021-07-02T18:56:00Z,3.1293,225
2021-07-02T17:56:00Z,3.5763,225
2021-07-02T16:56:00Z,2.6822,225
2021-07-02T15:56:00Z,2.2352,0
2021-07-02T14:56:00Z,3.5763,0
2021-07-02T13:56:00Z,0,0
2021-07-02T12:56:00Z,3.1293,0
2021-07-02T11:56:00Z,4.0234,0
2021-07-02T10:56:00Z,3.5763,0
2021-07-02T09:56:00Z,3.1293,0
2021-07-02T08:56:00Z,2.6822,0
2021-07-02T07:56:00Z,2.2352,0
2021-07-02T06:56:00Z,2.2352,0
2021-07-02T05:56:00Z,1.3411,45.5
2021-07-02T04:56:00Z,0,0
2021-07-02T03:56:00Z,2.2352,0
2021-07-02T02:56:00Z,0,0
2021-07-02T01:56:00Z,3.5763,135
2021-07-02T00:56:00Z,2.2352,180
2021-07-01T23:56:00Z,5.3645,135
2021-07-01T22:56:00Z,4.4704,180
2021-07-01T21:56:00Z,5.8115,135
2021-07-01T20:56:00Z,2.2352,0
2021-07-01T19:56:00Z,3.1293,0
2021-07-01T18:56:00Z,3.1293,0
2021-07-01T17:56:00Z,3.1293,0
2021-07-01T16:56:00Z,3.5763,0
2021-07-01T15:56:00Z,3.5763,0
2021-07-01T14:56:00Z,5.3645,0
2021-07-01T13:56:00Z,4.4704,0
2021-07-01T12:56:00Z,4.0234,0
2021-07-01T11:56:00Z,4.0234,0
2021-07-01T10:56:00Z,4.4704,0
2021-07-01T09:56:00Z,3.1293,0
2021-07-01T08:56:00Z,2.6822,0
2021-07-01T07:56:00Z,2.2352,0
2021-07-01T06:56:00Z,2.2352,0
2021-07-01T05:56:00Z,0,0
2021-07-01T04:56:00Z,0,0
2021-07-01T03:56:00Z,0,0
2021-07-01T02:56:00Z,0,0
2021-07-01T01:56:00Z,1.3411,45.5
2021-07-01T00:56:00Z,1.3411,0
2021-06-30T22:56:00Z,2.2352,45.5
2021-06-30T21:56:00Z,0,0
2021-06-30T20:56:00Z,2.2352,180
2021-06-30T19:53:00Z,3.5763,180
2021-06-30T18:56:00Z,3.1293,180
2021-06-30T17:56:00Z,2.6822,180
2021-06-30T16:56:00Z,3.1293,180
2021-06-30T15:56:00Z,3.5763,180
2021-06-30T14:56:00Z,1.3411,270
2021-06-30T13:56:00Z,1.3411,225
2021-06-30T12:56:00Z,1.3411,0
2021-06-30T11:56:00Z,2.2352,225
2021-06-30T10:56:00Z,2.2352,270
2021-06-30T09:56:00Z,2.6822,270
2021-06-30T08:56:00Z,2.6822,225
2021-06-30T07:56:00Z,3.5763,225
2021-06-30T06:56:00Z,4.0234,225
2021-06-30T05:56:00Z,4.0234,225
2021-06-30T04:56:00Z,5.3645,225
2021-06-30T03:56:00Z,4.0234,225
2021-06-30T02:56:00Z,5.8115,225
2021-06-30T01:56:00Z,5.8115,225
2021-06-30T00:56:00Z,5.8115,225
2021-06-29T23:56:00Z,5.3645,225
2021-06-29T22:56:00Z,7.1526,225
2021-06-29T21:56:00Z,6.7056,225
2021-06-29T20:56:00Z,4.0234,225
2021-06-29T19:56:00Z,5.3645,225
2021-06-29T18:56:00Z,5.8115,225
2021-06-29T17:56:00Z,3.5763,225
2021-06-29T16:56:00Z,3.5763,225
2021-06-29T15:56:00Z,3.1293,225
2021-06-29T14:56:00Z,4.0234,270
2021-06-29T13:56:00Z,3.5763,270
2021-06-29T12:56:00Z,3.1293,225
2021-06-29T11:56:00Z,3.1293,225
2021-06-29T10:56:00Z,4.0234,225
2021-06-29T09:56:00Z,2.6822,270
2021-06-29T08:56:00Z,3.1293,225
2021-06-29T07:56:00Z,3.1293,225
2021-06-29T06:56:00Z,4.4704,225
2021-06-29T05:56:00Z,4.4704,225
2021-06-29T04:56:00Z,5.3645,180
2021-06-29T03:56:00Z,4.4704,225
2021-06-29T02:56:00Z,5.3645,225
2021-06-29T01:56:00Z,4.4704,225
2021-06-29T00:56:00Z,5.8115,225
2021-06-28T23:56:00Z,6.7056,180
2021-06-28T22:56:00Z,6.2586,180
2021-06-28T21:56:00Z,6.2586,180
2021-06-28T20:56:00Z,5.8115,180
2021-06-28T19:56:00Z,5.8115,180
2021-06-28T18:56:00Z,4.4704,180
2021-06-28T14:56:00Z,2.6822,270
2021-06-28T13:56:00Z,2.6822,270
2021-06-28T12:56:00Z,1.3411,270
2021-06-28T11:56:00Z,2.6822,270
2021-06-28T10:56:00Z,2.2352,270
2021-06-28T09:56:00Z,3.1293,225
2021-06-28T08:56:00Z,2.6822,270
2021-06-28T07:56:00Z,3.1293,225
2021-06-28T06:56:00Z,4.0234,180
2021-06-28T05:56:00Z,4.0234,225
2021-06-28T04:56:00Z,4.0234,225
2021-06-28T03:56:00Z,3.5763,180
2021-06-28T02:56:00Z,4.0234,180
2021-06-28T01:56:00Z,5.3645,180
2021-06-28T00:56:00Z,4.0234,180
2021-06-27T23:56:00Z,5.3645,180
2021-06-27T22:56:00Z,5.8115,180
2021-06-27T21:56:00Z,5.3645,180
2021-06-27T20:56:00Z,4.0234,180
2021-06-27T19:56:00Z,5.3645,180
2021-06-27T18:56:00Z,6.7056,180
2021-06-27T17:56:00Z,5.8115,180
2021-06-27T16:56:00Z,5.8115,180
2021-06-27T15:56:00Z,6.2586,180
2021-06-27T14:56:00Z,6.2586,180
2021-06-27T13:56:00Z,4.4704,180
2021-06-27T12:56:00Z,3.1293,135
2021-06-27T11:56:00Z,3.5763,180
2021-06-27T10:56:00Z,5.3645,135
2021-06-27T09:56:00Z,0,0
2021-06-27T08:56:00Z,1.3411,0
2021-06-27T07:56:00Z,0,0
2021-06-27T06:56:00Z,1.3411,270
2021-06-27T05:56:00Z,2.6822,225
2021-06-27T04:56:00Z,2.2352,225
2021-06-27T03:56:00Z,3.1293,180
2021-06-27T02:56:00Z,2.2352,225
2021-06-27T01:56:00Z,3.1293,180
2021-06-27T00:56:00Z,3.1293,225
2021-06-26T23:56:00Z,2.2352,0
2021-06-26T22:56:00Z,2.6822,180
2021-06-26T21:56:00Z,3.1293,180
2021-06-26T20:56:00Z,4.0234,180
2021-06-26T19:56:00Z,3.5763,180
2021-06-26T18:56:00Z,4.4704,180
2021-06-26T17:56:00Z,4.0234,135
2021-06-26T16:56:00Z,3.1293,180
2021-06-26T15:56:00Z,1.3411,90
2021-06-26T14:56:00Z,3.5763,180
2021-06-26T13:56:00Z,4.4704,135
2021-06-26T12:56:00Z,1.3411,0
2021-06-26T11:56:00Z,1.3411,45.5
2021-06-26T10:56:00Z,2.2352,90
2021-06-26T09:56:00Z,2.2352,90
2021-06-26T08:56:00Z,1.3411,90
2021-06-26T07:56:00Z,3.5763,135
2021-06-26T06:56:00Z,3.5763,135
2021-06-26T05:56:00Z,4.4704,135
2021-06-26T04:56:00Z,3.5763,135
2021-06-26T03:56:00Z,3.5763,135
2021-06-26T02:56:00Z,5.3645,180
2021-06-26T01:56:00Z,4.4704,180
2021-06-26T00:56:00Z,5.8115,180
