tag.ID,date.time,lat,long,sex,species,stock
1775,8/12/2020 10:53,63.95433,-160.85193,M,coho,6
1775,8/12/2020 10:58,63.95299,-160.888171,M,coho,6
1775,8/18/2020 10:19,63.555623,-161.051248,M,coho,6
1790,8/23/2021 15:20,64.03437,-160.92361,F,coho,NA
1790,8/24/2021 14:53,64.131144,-160.970255,F,coho,NA
1795,8/12/2020 10:53,63.95433,-160.85193,M,coho,6
1795,8/12/2020 10:56,63.95299,-160.888171,M,coho,6
1795,8/13/2020 11:20,63.555623,-161.051248,M,coho,6
1795,8/15/2020 12:00,63.555623,-161.051248,M,coho,6
1815,8/12/2020 10:54,63.95433,-160.85193,F,coho,6
1815,8/12/2020 11:55,63.953644,-160.863799,F,coho,6
1815,8/16/2020 19:49,64.042944,-160.888673,F,coho,6
1830,8/23/2021 15:34,64.03437,-160.92361,F,coho,NA
1830,8/24/2021 12:12,64.130854,-160.98861,F,coho,NA
1830,8/25/2021 17:26,64.131144,-160.970255,F,coho,NA
1830,8/26/2021 0:08,63.953475,-160.869926,F,coho,NA
1835,8/12/2020 10:57,63.95433,-160.85193,M,coho,S
1835,8/12/2020 11:06,63.953142,-160.882113,M,coho,S
1835,8/13/2020 7:08,63.690645,-160.876555,M,coho,S
1835,8/14/2020 3:36,63.547179,-161.123543,M,coho,S
1855,8/12/2020 10:59,63.95433,-160.85193,M,coho,6
1855,8/12/2020 19:11,63.95299,-160.888171,M,coho,6
1855,8/13/2020 2:13,63.557764,-161.056892,M,coho,6
1855,8/26/2020 21:00,63.555623,-161.051248,M,coho,6
1870,8/23/2021 16:03,64.03437,-160.92361,M,coho,6
1870,8/24/2021 8:47,63.557764,-161.056892,M,coho,6
1875,8/12/2020 11:13,63.95433,-160.85193,M,coho,6
1875,8/12/2020 11:16,63.95299,-160.888171,M,coho,6
1875,8/13/2020 21:47,63.555623,-161.051248,M,coho,6
1895,8/12/2020 11:13,63.95433,-160.85193,F,coho,NA
1895,8/14/2020 15:37,63.95299,-160.888171,F,coho,NA
1895,8/18/2020 17:56,63.953644,-160.863799,F,coho,NA
1895,9/2/2020 7:26,63.953644,-160.863799,F,coho,NA
1895,9/2/2020 16:24,63.953644,-160.863799,F,coho,NA
1895,9/4/2020 7:04,63.953644,-160.863799,F,coho,NA
1915,8/12/2020 11:13,63.95433,-160.85193,M,coho,6
1915,8/12/2020 13:59,63.953644,-160.863799,M,coho,6
1915,8/14/2020 16:50,63.95299,-160.888171,M,coho,6
1915,8/18/2020 23:22,64.042944,-160.888673,M,coho,6
1930,8/24/2021 10:39,63.99048,-160.89789,M,coho,NA
1930,8/25/2021 14:41,64.131239,-160.964123,M,coho,NA
1935,8/12/2020 11:30,63.95433,-160.85193,M,coho,NA
1935,8/12/2020 11:41,63.95299,-160.888171,M,coho,NA
1935,8/15/2020 12:36,63.953142,-160.882113,M,coho,NA
1955,8/12/2020 11:30,63.95433,-160.85193,F,coho,6
1955,8/12/2020 11:37,63.95299,-160.888171,F,coho,6
1955,8/13/2020 3:01,63.953337,-160.876021,F,coho,6
1955,8/19/2020 16:35,64.042944,-160.888673,F,coho,6
1970,8/24/2021 10:43,63.99048,-160.89789,F,coho,6
1970,8/25/2021 13:00,63.555623,-161.051248,F,coho,6
1975,8/12/2020 11:30,63.95433,-160.85193,M,coho,6
1975,8/12/2020 11:46,63.953142,-160.882113,M,coho,6
1975,8/14/2020 2:39,63.953337,-160.876021,M,coho,6
1975,8/15/2020 7:27,63.555623,-161.051248,M,coho,6
1990,8/24/2021 10:46,63.99048,-160.89789,F,coho,NA
1990,8/26/2021 5:09,64.131144,-160.970255,F,coho,NA
1990,8/27/2021 6:37,64.131239,-160.964123,F,coho,NA
1995,8/12/2020 11:33,63.95433,-160.85193,M,coho,6
1995,8/12/2020 12:33,63.953337,-160.876021,M,coho,6
1995,8/13/2020 8:21,63.555623,-161.051248,M,coho,6
2010,8/24/2021 11:02,63.99048,-160.89789,M,coho,6
2010,9/5/2021 12:00,63.555623,-161.051248,M,coho,6
2015,8/12/2020 11:36,63.95433,-160.85193,M,coho,6
2015,8/12/2020 11:45,63.953142,-160.882113,M,coho,6
2015,8/13/2020 11:52,63.557764,-161.056892,M,coho,6
2015,8/15/2020 12:00,63.555623,-161.051248,M,coho,6
2030,8/24/2021 11:15,63.99048,-160.89789,F,coho,6
2030,8/24/2021 16:23,63.953475,-160.869926,F,coho,6
2030,8/24/2021 23:59,63.555623,-161.051248,F,coho,6
2035,8/12/2020 11:38,64.02222,-160.91503,M,sockeye,S
2035,8/12/2020 13:01,63.953644,-160.863799,M,sockeye,S
2035,8/13/2020 14:23,63.953841,-160.857668,M,sockeye,S
2035,8/14/2020 7:51,63.953841,-160.857668,M,sockeye,S
2035,8/15/2020 15:01,63.692109,-160.888144,M,sockeye,S
2035,8/15/2020 23:26,63.547179,-161.123543,M,sockeye,S
2055,8/12/2020 11:52,63.95433,-160.85193,M,coho,S
2055,8/12/2020 11:56,63.953142,-160.882113,M,coho,S
2055,8/13/2020 19:48,63.691418,-160.88228,M,coho,S
2055,8/14/2020 12:47,63.547179,-161.123543,M,coho,S
2075,8/12/2020 11:51,63.95433,-160.85193,F,coho,NA
2075,8/12/2020 12:20,63.953142,-160.882113,F,coho,NA
2090,8/24/2021 11:22,63.99048,-160.89789,F,coho,6
2090,8/24/2021 15:47,63.953337,-160.876021,F,coho,6
2090,8/25/2021 13:22,63.557764,-161.056892,F,coho,6
2095,8/12/2020 11:55,63.95433,-160.85193,M,coho,NA
2095,8/12/2020 12:06,63.95299,-160.888171,M,coho,NA
2095,8/13/2020 8:07,63.95299,-160.888171,M,coho,NA
2110,8/24/2021 11:25,63.99048,-160.89789,F,coho,NA
2110,8/24/2021 15:53,63.953475,-160.869926,F,coho,NA
2115,8/12/2020 12:02,63.95433,-160.85193,M,coho,6
2115,8/12/2020 12:08,63.95299,-160.888171,M,coho,6
2115,8/13/2020 0:37,63.555623,-161.051248,M,coho,6
2130,8/24/2021 11:28,63.99048,-160.89789,M,coho,6
2130,8/24/2021 16:42,63.953475,-160.869926,M,coho,6
2130,8/29/2021 12:00,63.555623,-161.051248,M,coho,6
2135,8/12/2020 12:02,63.95433,-160.85193,F,coho,6
2135,8/12/2020 12:09,63.95299,-160.888171,F,coho,6
2135,8/13/2020 12:21,63.953142,-160.882113,F,coho,6
2135,8/14/2020 10:27,63.557764,-161.056892,F,coho,6
2150,8/24/2021 11:45,63.99048,-160.89789,M,coho,6
2150,8/24/2021 17:04,63.953475,-160.869926,M,coho,6
2150,8/30/2021 17:00,63.555623,-161.051248,M,coho,6
2155,8/12/2020 12:03,63.95433,-160.85193,M,coho,6
2155,8/12/2020 12:12,63.95299,-160.888171,M,coho,6
2155,8/13/2020 7:46,63.555623,-161.051248,M,coho,6
2155,8/15/2020 12:00,63.555623,-161.051248,M,coho,6
2170,8/24/2021 11:48,63.99048,-160.89789,M,coho,6
2170,9/1/2021 10:00,63.555623,-161.051248,M,coho,6
2175,8/12/2020 12:05,63.95433,-160.85193,M,coho,6
2175,8/12/2020 12:13,63.95299,-160.888171,M,coho,6
2175,8/13/2020 10:01,63.691418,-160.88228,M,coho,6
2175,8/14/2020 6:41,63.547179,-161.123543,M,coho,6
2175,8/14/2020 17:53,63.547179,-161.123543,M,coho,6
2175,8/15/2020 6:38,63.860209,-160.697523,M,coho,6
2190,8/24/2021 11:54,63.99048,-160.89789,F,coho,NA
2190,8/24/2021 17:19,63.953475,-160.869926,F,coho,NA
2195,8/12/2020 12:07,63.95433,-160.85193,F,coho,N
2195,8/12/2020 14:33,63.953644,-160.863799,F,coho,N
2195,8/14/2020 5:52,64.131287,-160.957982,F,coho,N
2195,8/15/2020 21:11,64.371604,-161.541044,F,coho,N
2195,8/16/2020 12:30,64.540824,-161.380421,F,coho,N
2195,8/17/2020 9:44,64.732402,-161.527414,F,coho,N
2215,8/12/2020 12:10,63.95433,-160.85193,M,coho,6
2215,8/12/2020 12:16,63.95299,-160.888171,M,coho,6
2215,8/17/2020 18:48,64.042944,-160.888673,M,coho,6
2235,8/12/2020 12:13,63.95433,-160.85193,F,coho,6
2235,8/12/2020 12:52,63.953475,-160.869926,F,coho,6
2235,8/13/2020 18:13,63.557764,-161.056892,F,coho,6
2250,8/24/2021 13:08,63.91177,-160.81755,M,coho,NA
2250,8/25/2021 8:33,63.953475,-160.869926,M,coho,NA
2255,8/12/2020 12:24,64.02222,-160.91503,M,chinook,NA
2255,8/12/2020 13:18,63.953475,-160.869926,M,chinook,NA
2255,8/14/2020 19:58,63.95299,-160.888171,M,chinook,NA
2255,8/15/2020 7:39,64.131287,-160.957982,M,chinook,NA
2270,8/24/2021 13:10,63.91177,-160.81755,F,coho,NA
2270,8/25/2021 22:03,63.953475,-160.869926,F,coho,NA
2275,8/12/2020 12:24,63.95433,-160.85193,F,coho,NA
2275,8/12/2020 12:33,63.95299,-160.888171,F,coho,NA
2290,8/24/2021 13:16,63.91177,-160.81755,M,coho,6
2290,8/25/2021 17:00,63.555623,-161.051248,M,coho,6
2295,8/12/2020 12:29,63.95299,-160.888171,M,coho,5
2295,8/12/2020 12:52,63.95433,-160.85193,M,coho,5
2295,8/13/2020 0:00,63.953644,-160.863799,M,coho,5
2295,8/13/2020 14:32,64.131052,-160.976405,M,coho,5
2295,8/22/2020 0:19,64.368624,-161.112718,M,coho,5
2315,8/12/2020 12:28,63.95433,-160.85193,F,coho,6
2315,8/12/2020 12:31,63.95299,-160.888171,F,coho,6
2315,8/14/2020 12:00,63.555623,-161.051248,F,coho,6
2330,8/24/2021 13:46,63.91177,-160.81755,M,coho,6
2330,8/25/2021 11:09,63.557764,-161.056892,M,coho,6
2335,8/12/2020 12:30,63.95433,-160.85193,F,coho,6
2335,8/12/2020 13:23,63.953337,-160.876021,F,coho,6
2335,8/14/2020 5:27,63.953644,-160.863799,F,coho,6
2335,8/15/2020 6:15,63.953841,-160.857668,F,coho,6
2335,8/16/2020 13:37,63.953142,-160.882113,F,coho,6
2335,8/17/2020 7:23,63.95299,-160.888171,F,coho,6
2335,8/21/2020 19:34,64.042944,-160.888673,F,coho,6
2350,8/24/2021 12:42,63.91177,-160.81755,M,coho,6
2350,9/3/2021 12:00,63.555623,-161.051248,M,coho,6
2355,8/12/2020 12:42,63.95433,-160.85193,F,coho,6
2355,8/12/2020 12:50,63.953142,-160.882113,F,coho,6
2355,8/17/2020 16:10,64.131052,-160.976405,F,coho,6
2355,8/18/2020 0:02,63.95299,-160.888171,F,coho,6
2355,8/18/2020 12:17,63.555623,-161.051248,F,coho,6
2355,8/26/2020 12:00,63.555623,-161.051248,F,coho,6
2375,8/12/2020 12:48,63.95433,-160.85193,F,coho,6
2375,8/12/2020 12:52,63.95299,-160.888171,F,coho,6
2375,8/13/2020 15:44,63.555623,-161.051248,F,coho,6
2390,8/24/2021 14:18,63.91177,-160.81755,M,coho,NA
2390,8/25/2021 0:18,63.692109,-160.888144,M,coho,NA
2390,8/25/2021 14:00,63.548826,-161.134898,M,coho,NA
2390,8/25/2021 22:42,63.548007,-161.129208,M,coho,NA
2390,8/26/2021 22:05,63.549665,-161.140528,M,coho,NA
2390,8/28/2021 1:25,63.692109,-160.888144,M,coho,NA
2390,8/29/2021 6:18,63.692109,-160.888144,M,coho,NA
2395,8/12/2020 12:50,63.95433,-160.85193,M,coho,6
2395,8/12/2020 13:17,63.953142,-160.882113,M,coho,6
2395,8/14/2020 3:55,63.557764,-161.056892,M,coho,6
2415,8/17/2020 13:43,63.95427,-160.8533,M,coho,5
2415,8/17/2020 13:48,63.953142,-160.882113,M,coho,5
2415,8/24/2020 17:03,64.131239,-160.964123,M,coho,5
2415,8/30/2020 6:58,64.366297,-161.093039,M,coho,5
2435,8/17/2020 13:53,63.95427,-160.8533,M,coho,NA
2435,8/17/2020 13:58,63.95299,-160.888171,M,coho,NA
2435,8/18/2020 13:18,63.953142,-160.882113,M,coho,NA
2455,8/17/2020 14:06,63.95427,-160.8533,M,coho,S
2455,8/17/2020 14:07,63.95299,-160.888171,M,coho,S
2455,8/18/2020 18:52,63.691418,-160.88228,M,coho,S
2455,8/19/2020 2:33,63.548007,-161.129208,M,coho,S
2475,8/17/2020 14:06,63.95427,-160.8533,M,coho,6
2475,8/17/2020 15:31,63.953475,-160.869926,M,coho,6
2475,8/18/2020 5:08,63.95299,-160.888171,M,coho,6
2475,8/18/2020 12:00,64.039991,-160.900489,M,coho,6
2495,8/17/2020 14:09,63.95427,-160.8533,F,coho,6
2495,8/17/2020 14:10,63.95299,-160.888171,F,coho,6
2495,8/19/2020 7:05,63.555623,-161.051248,F,coho,6
2515,8/17/2020 14:11,63.95427,-160.8533,F,coho,6
2515,8/17/2020 14:24,63.95299,-160.888171,F,coho,6
2515,8/18/2020 20:50,63.555623,-161.051248,F,coho,6
2535,8/17/2020 14:13,63.95427,-160.8533,M,coho,S
2535,8/17/2020 14:20,63.953142,-160.882113,M,coho,S
2535,8/18/2020 14:27,63.691418,-160.88228,M,coho,S
2535,8/19/2020 8:03,63.547179,-161.123543,M,coho,S
2555,8/17/2020 14:15,63.95427,-160.8533,F,coho,6
2555,8/17/2020 14:17,63.95299,-160.888171,F,coho,6
2555,8/19/2020 16:33,63.557764,-161.056892,F,coho,6
2575,8/17/2020 14:25,63.95427,-160.8533,F,coho,6
2575,8/17/2020 14:30,63.95299,-160.888171,F,coho,6
2575,8/18/2020 9:14,63.557764,-161.056892,F,coho,6
2595,8/17/2020 14:25,63.95427,-160.8533,M,coho,NA
2595,8/17/2020 14:27,63.953142,-160.882113,M,coho,NA
2615,8/17/2020 14:28,63.95427,-160.8533,F,coho,6
2615,8/17/2020 15:25,63.953142,-160.882113,F,coho,6
2615,8/19/2020 10:01,63.557764,-161.056892,F,coho,6
2635,8/17/2020 14:31,63.95427,-160.8533,F,coho,NA
2635,8/17/2020 21:01,63.95299,-160.888171,F,coho,NA
2635,8/22/2020 4:44,63.95299,-160.888171,F,coho,NA
2635,8/23/2020 3:09,63.690645,-160.876555,F,coho,NA
2655,8/17/2020 14:33,63.95427,-160.8533,F,coho,NA
2655,8/17/2020 14:35,63.95299,-160.888171,F,coho,NA
2675,8/17/2020 14:54,63.95427,-160.8533,F,coho,NA
2675,8/17/2020 15:03,63.95299,-160.888171,F,coho,NA
2675,8/26/2020 10:27,64.131287,-160.957982,F,coho,NA
2695,8/17/2020 14:54,63.95427,-160.8533,M,coho,NA
2695,8/17/2020 14:59,63.95299,-160.888171,M,coho,NA
2695,8/18/2020 18:15,63.555623,-161.051248,M,coho,NA
2695,8/25/2020 22:12,63.95299,-160.888171,M,coho,NA
2715,8/17/2020 15:03,63.95427,-160.8533,M,coho,6
2715,8/17/2020 15:05,63.95299,-160.888171,M,coho,6
2715,8/18/2020 13:04,63.555623,-161.051248,M,coho,6
2735,8/17/2020 15:04,63.95427,-160.8533,M,coho,6
2735,8/17/2020 15:05,63.95299,-160.888171,M,coho,6
2735,8/18/2020 9:41,63.555623,-161.051248,M,coho,6
2755,8/17/2020 15:05,63.95427,-160.8533,F,coho,NA
2755,8/17/2020 15:20,63.953142,-160.882113,F,coho,NA
2775,8/17/2020 15:19,63.95427,-160.8533,M,coho,6
2775,8/17/2020 15:24,63.95299,-160.888171,M,coho,6
2775,8/27/2020 21:31,63.557764,-161.056892,M,coho,6
2795,8/17/2020 15:32,63.95427,-160.8533,F,coho,6
2795,8/17/2020 15:54,63.953337,-160.876021,F,coho,6
2795,8/18/2020 8:24,63.555623,-161.051248,F,coho,6
2815,8/17/2020 15:34,63.95427,-160.8533,F,coho,6
2815,8/17/2020 15:35,63.95299,-160.888171,F,coho,6
2815,8/18/2020 6:44,63.555623,-161.051248,F,coho,6
2815,8/22/2020 20:30,63.555623,-161.051248,F,coho,6
2835,8/18/2020 11:15,63.95477,-160.85222,M,coho,S
2835,8/18/2020 11:19,63.95299,-160.888171,M,coho,S
2835,8/19/2020 16:36,63.690645,-160.876555,M,coho,S
2835,8/20/2020 0:51,63.547179,-161.123543,M,coho,S
2855,8/18/2020 11:15,63.95477,-160.85222,F,coho,6
2855,8/18/2020 14:00,63.95299,-160.888171,F,coho,6
2855,8/19/2020 15:24,63.555623,-161.051248,F,coho,6
2875,8/18/2020 11:25,63.95477,-160.85222,F,coho,NA
2875,8/18/2020 11:28,63.95299,-160.888171,F,coho,NA
2895,8/18/2020 11:25,63.95477,-160.85222,M,coho,S
2895,8/18/2020 11:28,63.95299,-160.888171,M,coho,S
2895,8/19/2020 14:54,63.691418,-160.88228,M,coho,S
2895,8/19/2020 21:37,63.547179,-161.123543,M,coho,S
2915,8/18/2020 11:25,63.95477,-160.85222,M,coho,6
2915,8/18/2020 11:54,63.953644,-160.863799,M,coho,6
2915,8/20/2020 7:19,63.953142,-160.882113,M,coho,6
2915,8/20/2020 12:27,64.131239,-160.964123,M,coho,6
2915,8/21/2020 1:17,64.364748,-161.551676,M,coho,6
2915,8/23/2020 12:41,64.131239,-160.964123,M,coho,6
2915,8/23/2020 20:28,63.953142,-160.882113,M,coho,6
2915,8/24/2020 12:58,63.555623,-161.051248,M,coho,6
2935,8/18/2020 11:27,63.95477,-160.85222,M,coho,6
2935,8/18/2020 11:44,63.953475,-160.869926,M,coho,6
2935,8/18/2020 22:54,63.555623,-161.051248,M,coho,6
2955,8/18/2020 11:35,63.95477,-160.85222,F,coho,6
2955,8/18/2020 11:45,63.953142,-160.882113,F,coho,6
2955,8/18/2020 22:47,63.953142,-160.882113,F,coho,6
2955,8/19/2020 14:55,63.557764,-161.056892,F,coho,6
2975,8/18/2020 11:35,63.95477,-160.85222,M,coho,6
2975,8/18/2020 13:11,63.953475,-160.869926,M,coho,6
2975,8/22/2020 14:52,63.953142,-160.882113,M,coho,6
2975,8/22/2020 20:46,63.555623,-161.051248,M,coho,6
2975,8/26/2020 21:00,63.555623,-161.051248,M,coho,6
2995,8/18/2020 11:35,63.95477,-160.85222,F,coho,6
2995,8/18/2020 11:37,63.95299,-160.888171,F,coho,6
2995,8/21/2020 20:47,64.042944,-160.888673,F,coho,6
3015,8/18/2020 11:45,63.95477,-160.85222,F,coho,NA
3015,8/18/2020 12:18,63.95299,-160.888171,F,coho,NA
3035,8/18/2020 11:46,63.95477,-160.85222,F,coho,NA
3035,8/18/2020 12:19,63.953142,-160.882113,F,coho,NA
3055,8/18/2020 12:01,63.95477,-160.85222,M,coho,NA
3055,8/18/2020 12:12,63.953142,-160.882113,M,coho,NA
3075,8/18/2020 12:01,63.95477,-160.85222,F,coho,6
3075,8/18/2020 12:31,63.953337,-160.876021,F,coho,6
3075,8/19/2020 21:00,63.555623,-161.051248,F,coho,6
3095,8/18/2020 12:01,63.95477,-160.85222,M,coho,NA
3095,8/18/2020 12:04,63.95299,-160.888171,M,coho,NA
3115,8/18/2020 12:02,63.95477,-160.85222,M,coho,6
3115,8/18/2020 12:06,63.95299,-160.888171,M,coho,6
3115,8/19/2020 6:48,63.95299,-160.888171,M,coho,6
3115,8/22/2020 21:44,64.042944,-160.888673,M,coho,6
3135,8/18/2020 12:16,63.95477,-160.85222,M,coho,NA
3135,8/18/2020 12:29,63.953142,-160.882113,M,coho,NA
3135,9/1/2020 22:07,63.953841,-160.857668,M,coho,NA
3135,9/2/2020 18:41,63.953644,-160.863799,M,coho,NA
3135,9/5/2020 15:54,63.953644,-160.863799,M,coho,NA
3155,8/18/2020 12:16,63.95477,-160.85222,M,coho,NA
3155,8/18/2020 13:43,63.953475,-160.869926,M,coho,NA
3155,8/20/2020 3:26,63.953142,-160.882113,M,coho,NA
3175,8/18/2020 12:16,63.95477,-160.85222,M,coho,6
3175,8/18/2020 12:20,63.95299,-160.888171,M,coho,6
3175,8/19/2020 18:21,63.555623,-161.051248,M,coho,6
3195,8/18/2020 12:28,63.95477,-160.85222,F,coho,NA
3195,8/18/2020 12:56,63.953475,-160.869926,F,coho,NA
3195,8/19/2020 0:43,63.953142,-160.882113,F,coho,NA
3195,8/19/2020 18:03,63.953142,-160.882113,F,coho,NA
3195,8/21/2020 2:56,63.953142,-160.882113,F,coho,NA
3195,8/22/2020 3:23,63.953142,-160.882113,F,coho,NA
3215,8/24/2020 11:01,63.95417,-160.85283,M,coho,6
3215,8/24/2020 20:04,63.953644,-160.863799,M,coho,6
3215,8/25/2020 11:19,63.953142,-160.882113,M,coho,6
3215,8/25/2020 21:12,63.557764,-161.056892,M,coho,6
3235,8/24/2020 11:01,63.95417,-160.85283,M,coho,NA
3235,8/24/2020 11:17,63.953142,-160.882113,M,coho,NA
3255,8/24/2020 11:04,63.95417,-160.85283,F,coho,NA
3255,8/24/2020 11:45,63.953142,-160.882113,F,coho,NA
3275,8/24/2020 11:16,63.95417,-160.85283,M,coho,NA
3275,8/24/2020 11:38,63.953142,-160.882113,M,coho,NA
3295,8/24/2020 11:27,63.95417,-160.85283,M,coho,NA
3295,8/24/2020 11:55,63.953142,-160.882113,M,coho,NA
3315,8/24/2020 11:28,63.95417,-160.85283,F,coho,NA
3315,8/24/2020 11:30,63.95299,-160.888171,F,coho,NA
3315,9/2/2020 21:53,63.953644,-160.863799,F,coho,NA
3315,9/3/2020 20:44,63.953644,-160.863799,F,coho,NA
3315,9/5/2020 16:08,63.953644,-160.863799,F,coho,NA
3335,8/24/2020 12:23,63.95417,-160.85283,M,coho,6
3335,8/24/2020 12:28,63.953142,-160.882113,M,coho,6
3335,8/24/2020 22:51,63.555623,-161.051248,M,coho,6
3355,8/24/2020 13:15,63.95417,-160.85283,M,coho,NA
3355,8/24/2020 21:43,63.953337,-160.876021,M,coho,NA
3355,8/28/2020 16:03,63.953142,-160.882113,M,coho,NA
3375,8/24/2020 13:16,63.95417,-160.85283,M,coho,S
3375,8/24/2020 13:24,63.95299,-160.888171,M,coho,S
3375,8/25/2020 9:36,63.953142,-160.882113,M,coho,S
3375,8/25/2020 21:47,63.691418,-160.88228,M,coho,S
3375,8/26/2020 5:33,63.953142,-160.882113,M,coho,S
3375,8/27/2020 9:30,64.131287,-160.957982,M,coho,S
3375,8/28/2020 8:05,63.691418,-160.88228,M,coho,S
3375,8/28/2020 12:37,63.551293,-161.151899,M,coho,S
3395,8/24/2020 13:31,63.95417,-160.85283,F,coho,6
3395,8/24/2020 13:38,63.953142,-160.882113,F,coho,6
3395,8/24/2020 22:15,63.555623,-161.051248,F,coho,6
3415,8/24/2020 14:39,63.95417,-160.85283,F,coho,NA
3415,8/24/2020 14:45,63.95299,-160.888171,F,coho,NA
3415,8/30/2020 15:51,63.953841,-160.857668,F,coho,NA
3415,8/31/2020 1:25,63.953841,-160.857668,F,coho,NA
3415,9/1/2020 5:12,63.953841,-160.857668,F,coho,NA
3415,9/1/2020 23:21,63.953841,-160.857668,F,coho,NA
3415,9/3/2020 17:20,63.953644,-160.863799,F,coho,NA
3435,8/24/2020 14:39,63.95417,-160.85283,M,coho,NA
3435,8/24/2020 14:43,63.95299,-160.888171,M,coho,NA
3435,8/25/2020 18:58,63.953475,-160.869926,M,coho,NA
3455,8/24/2020 14:39,63.95417,-160.85283,M,coho,NA
3455,8/25/2020 21:06,63.95299,-160.888171,M,coho,NA
3475,8/24/2020 14:42,63.95417,-160.85283,M,coho,6
3475,8/24/2020 14:44,63.95299,-160.888171,M,coho,6
3475,8/25/2020 19:30,63.555623,-161.051248,M,coho,6
3495,8/24/2020 14:45,63.95417,-160.85283,M,coho,6
3495,8/24/2020 14:48,63.95299,-160.888171,M,coho,6
3495,8/25/2020 12:05,63.555623,-161.051248,M,coho,6
3515,8/24/2020 15:11,63.95417,-160.85283,M,coho,6
3515,8/24/2020 16:29,63.953841,-160.857668,M,coho,6
3515,8/25/2020 10:39,63.953142,-160.882113,M,coho,6
3515,8/25/2020 18:56,63.555623,-161.051248,M,coho,6
3535,8/25/2020 13:58,63.95455,-160.85202,F,coho,6
3535,8/25/2020 14:02,63.95299,-160.888171,F,coho,6
3535,8/26/2020 10:30,63.555623,-161.051248,F,coho,6
3555,8/25/2020 13:59,63.95455,-160.85202,M,coho,NA
3555,8/25/2020 15:29,63.95299,-160.888171,M,coho,NA
3555,8/26/2020 23:05,63.95299,-160.888171,M,coho,NA
3575,8/25/2020 14:02,63.95455,-160.85202,M,coho,NA
3575,8/26/2020 8:53,63.95299,-160.888171,M,coho,NA
3575,8/27/2020 2:22,64.131287,-160.957982,M,coho,NA
3595,8/25/2020 14:10,63.95455,-160.85202,M,coho,6
3595,8/25/2020 14:13,63.95299,-160.888171,M,coho,6
3595,8/25/2020 22:59,63.555623,-161.051248,M,coho,6
3615,8/25/2020 14:15,63.95455,-160.85202,M,coho,6
3615,8/25/2020 14:25,63.95299,-160.888171,M,coho,6
3615,8/26/2020 22:05,63.555623,-161.051248,M,coho,6
3635,8/25/2020 14:25,64.02583,-160.91722,M,sockeye,6
3635,8/25/2020 18:55,63.953475,-160.869926,M,sockeye,6
3635,8/26/2020 17:19,63.555623,-161.051248,M,sockeye,6
3655,8/25/2020 14:46,63.95455,-160.85202,M,coho,6
3655,8/25/2020 15:03,63.95299,-160.888171,M,coho,6
3655,8/26/2020 11:18,63.953644,-160.863799,M,coho,6
3655,8/26/2020 21:05,63.555623,-161.051248,M,coho,6
3675,8/25/2020 14:46,63.95455,-160.85202,F,coho,NA
3675,8/25/2020 14:52,63.95299,-160.888171,F,coho,NA
3675,9/3/2020 13:04,63.953841,-160.857668,F,coho,NA
3695,8/25/2020 15:03,63.95455,-160.85202,F,coho,6
3695,8/25/2020 17:32,63.953644,-160.863799,F,coho,6
3695,8/26/2020 7:03,63.95299,-160.888171,F,coho,6
3695,8/26/2020 16:19,63.555623,-161.051248,F,coho,6
3715,8/25/2020 15:41,63.95455,-160.85202,M,coho,6
3715,8/25/2020 15:43,63.95299,-160.888171,M,coho,6
3715,9/3/2020 22:51,64.042944,-160.888673,M,coho,6
3735,8/25/2020 15:43,63.95455,-160.85202,F,coho,NA
3735,8/25/2020 15:46,63.95299,-160.888171,F,coho,NA
3735,9/5/2020 23:44,64.042944,-160.888673,F,coho,NA
3755,8/25/2020 15:58,63.95455,-160.85202,M,coho,NA
3755,8/25/2020 16:01,63.95299,-160.888171,M,coho,NA
3755,8/27/2020 7:52,63.953142,-160.882113,M,coho,NA
3775,8/25/2020 15:58,63.95455,-160.85202,F,coho,NA
3775,8/25/2020 16:02,63.95299,-160.888171,F,coho,NA
3775,8/26/2020 9:19,64.131239,-160.964123,F,coho,NA
3775,8/28/2020 10:50,63.953841,-160.857668,F,coho,NA
3775,8/29/2020 22:16,63.95299,-160.888171,F,coho,NA
3795,8/25/2020 15:58,63.95455,-160.85202,F,coho,6
3795,8/25/2020 17:23,63.953337,-160.876021,F,coho,6
3795,8/27/2020 9:13,63.555623,-161.051248,F,coho,6
3815,8/25/2020 15:04,63.95455,-160.85202,M,coho,NA
3815,8/25/2020 16:19,63.95299,-160.888171,M,coho,NA
3835,8/25/2020 15:16,63.95455,-160.85202,M,coho,NA
3835,8/25/2020 16:26,63.953142,-160.882113,M,coho,NA
3855,8/25/2020 15:22,63.95455,-160.85202,M,coho,6
3855,8/25/2020 16:34,63.953142,-160.882113,M,coho,6
3855,8/26/2020 14:55,63.555623,-161.051248,M,coho,6
3875,8/25/2020 15:22,63.95455,-160.85202,M,coho,NA
3875,8/25/2020 16:26,63.95299,-160.888171,M,coho,NA
3875,8/26/2020 8:18,63.95299,-160.888171,M,coho,NA
3895,8/25/2020 16:37,63.95455,-160.85202,M,coho,6
3895,8/25/2020 16:39,63.95299,-160.888171,M,coho,6
3895,8/26/2020 11:40,63.953841,-160.857668,M,coho,6
3895,8/27/2020 9:11,63.555623,-161.051248,M,coho,6
3915,8/25/2020 15:16,63.95455,-160.85202,F,coho,6
3915,8/25/2020 16:25,63.95299,-160.888171,F,coho,6
