542,T,AT,AA,NA,AA
545,S,AS,AA,NA,AA
546,S,AS,AA,NA,AA
548,S,AS,AA,NA,AA
556,S,AS,AA,NA,AA
727,S,AS,AA,NA,AA
729,S,AS,AA,NA,AA
738,S,AS,AA,NA,AA
740,S,AS,AA,NA,AA
748,S,AS,AA,NA,AA
764,S,AS,AA,NA,AA
766,S,AS,AA,NA,AA
769,S,AS,AA,NA,AA
770,S,AS,AA,NA,AA
771,S,AS,AA,NA,AA
772,S,AS,AA,NA,AA
773,S,AS,AA,NA,AA
775,S,AS,AA,NA,AA
776,SSSSSTTTS,ASSSSSTTTS,AAAAAAAAAA,NA,AA
777,S,AS,AA,NA,AA
782,S,AS,AA,NA,AA
784,S,AS,AA,NA,AA
785,S,AS,AA,NA,AA
792,S,AS,AA,NA,AA
796,S,AS,AA,NA,AA
798,T,AT,AA,NA,AA
801,S,AS,AA,NA,AA
803,S,AS,AA,NA,AA
805,S,AS,AA,NA,AA
806,S,AS,AA,NA,AA
814,S,AS,AA,NA,AA
817,S,AS,AA,NA,AA
819,S,AS,AA,NA,AA
825,S,AS,AA,NA,AA
828,S,AS,AA,NA,AA
837,S,AS,AA,NA,AA
839,S,AS,AA,NA,AA
843,SSST,ASSST,AAAAA,NA,AA
844,S,AS,AA,NA,AA
850,S,AS,AA,NA,AA
855,S,AS,AA,NA,AA
861,S,AS,AA,NA,AA
867,S,AS,AA,NA,AA
868,S,AS,AA,NA,AA
869,S,AS,AA,NA,AA
871,S,AS,AA,NA,AA
896,S,AS,AA,NA,AA
162,NA,A,A,S,AA
562,NA,A,A,S,AA
720,7,A7,A7,NA,A0Y
300,NA,A,A,U,A0BB
800,NA,A,A,6b,A0B
3,NA,A,A,NA,A
33,NA,A,A,NA,A
40,NA,A,A,NA,A
47,NA,A,A,NA,A
48,NA,A,A,NA,A
49,NA,A,A,NA,A
83,NA,A,A,NA,A
92,NA,A,A,NA,A
122,NA,A,A,NA,A
145,NA,A,A,NA,A
146,NA,A,A,NA,A
148,NA,A,A,NA,A
160,NA,A,A,NA,A
161,NA,A,A,NA,A
215,NA,A,A,NA,A
235,NA,A,A,NA,A
258,NA,A,A,NA,A
273,NA,A,A,NA,A
396,NA,A,A,NA,A
524,NA,A,A,5,A
526,NA,A,A,NA,A
527,NA,A,A,NA,A
531,NA,A,A,NA,A
535,NA,A,A,NA,A
536,NA,A,A,NA,A
537,NA,A,A,NA,A
552,NA,A,A,NA,A
559,NA,A,A,5,A
560,NA,A,A,NA,A
563,NA,A,A,NA,A
568,NA,A,A,NA,A
570,NA,A,A,NA,A
578,NA,A,A,NA,A
593,NA,A,A,NA,A
723,NA,A,A,NA,A
730,NA,A,A,NA,A
736,NA,A,A,NA,A
742,NA,A,A,NA,A
746,NA,A,A,NA,A
757,NA,A,A,NA,A
759,NA,A,A,NA,A
774,NA,A,A,NA,A
790,NA,A,A,NA,A
810,NA,A,A,NA,A
824,NA,A,A,NA,A
826,NA,A,A,NA,A
830,NA,A,A,NA,A
834,NA,A,A,NA,A
836,NA,A,A,NA,A
841,NA,A,A,NA,A
859,NA,A,A,NA,A
862,NA,A,A,NA,A
864,NA,A,A,NA,A
866,NA,A,A,5,A
875,NA,A,A,NA,A
876,NA,A,A,NA,A
877,NA,A,A,NA,A
881,NA,A,A,NA,A
882,NA,A,A,NA,A
886,NA,A,A,5,A
