
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2022-06-13T17:36:08Z,,64.039610819891095,-160.93306032009423,64.046189356595278,-160.90388568118215,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"E_fish",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
17,1,64.045362146571279,-160.93019974417984,0,,,,,,,,,,,,,,,,,,,,,,
18,1,64.045383939519525,-160.92992146499455,0,,,,,,,,,,,,,,,,,,,,,,
19,1,64.045458035543561,-160.92975575476885,0,,,,,,,,,,,,,,,,,,,,,,
20,1,64.045507404953241,-160.92964519746602,0,,,,,,,,,,,,,,,,,,,,,,
21,1,64.045606981962919,-160.92947990633547,0,,,,,,,,,,,,,,,,,,,,,,
22,1,64.045705888420343,-160.92931319028139,0,,,,,,,,,,,,,,,,,,,,,,
23,1,64.045778224244714,-160.92908897437155,0,,,,,,,,,,,,,,,,,,,,,,
24,1,64.045826504006982,-160.92892108485103,0,,,,,,,,,,,,,,,,,,,,,,
25,1,64.045869838446379,-160.92869007959962,0,,,,,,,,,,,,,,,,,,,,,,
26,1,64.045922560617328,-160.92847466468811,0,,,,,,,,,,,,,,,,,,,,,,
27,1,64.045947957783937,-160.92831046320498,0,,,,,,,,,,,,,,,,,,,,,,
28,1,64.046021718531847,-160.92808725312352,0,,,,,,,,,,,,,,,,,,,,,,
29,1,64.046070417389274,-160.92791961506009,0,,,,,,,,,,,,,,,,,,,,,,
30,1,64.046118361875415,-160.92769615352154,0,,,,,,,,,,,,,,,,,,,,,,
31,1,64.046166725456715,-160.92747269198298,0,,,,,,,,,,,,,,,,,,,,,,
32,1,64.046189356595278,-160.92724839225411,0,,,,,,,,,,,,,,,,,,,,,,
33,1,64.046187177300453,-160.9270799998194,0,,,,,,,,,,,,,,,,,,,,,,
34,1,64.046182818710804,-160.92674338258803,0,,,,,,,,,,,,,,,,,,,,,,
35,1,64.046152895316482,-160.9264063462615,0,,,,,,,,,,,,,,,,,,,,,,
36,1,64.046073937788606,-160.92623711563647,0,,,,,,,,,,,,,,,,,,,,,,
37,1,64.045969499275088,-160.9260678011924,0,,,,,,,,,,,,,,,,,,,,,,
38,1,64.045812590047717,-160.92578608542681,0,,,,,,,,,,,,,,,,,,,,,,
39,1,64.045709911733866,-160.92572917230427,0,,,,,,,,,,,,,,,,,,,,,,
40,1,64.045608071610332,-160.92572841793299,0,,,,,,,,,,,,,,,,,,,,,,
41,1,64.045454766601324,-160.92567133717239,0,,,,,,,,,,,,,,,,,,,,,,
42,1,64.045351669192314,-160.92555860057473,0,,,,,,,,,,,,,,,,,,,,,,
43,1,64.045248571783304,-160.92544594779611,0,,,,,,,,,,,,,,,,,,,,,,
44,1,64.04517020098865,-160.92527780681849,0,,,,,,,,,,,,,,,,,,,,,,
45,1,64.045091159641743,-160.92505375854671,0,,,,,,,,,,,,,,,,,,,,,,
46,1,64.045061990618706,-160.924774389714,0,,,,,,,,,,,,,,,,,,,,,,
47,1,64.04500843025744,-160.92455067671835,0,,,,,,,,,,,,,,,,,,,,,,
48,1,64.045003904029727,-160.92421556822956,0,,,,,,,,,,,,,,,,,,,,,,
49,1,64.045000970363617,-160.92399219051003,0,,,,,,,,,,,,,,,,,,,,,,
50,1,64.045073976740241,-160.92376872897148,0,,,,,,,,,,,,,,,,,,,,,,
51,1,64.045147737488151,-160.92360100708902,0,,,,,,,,,,,,,,,,,,,,,,
52,1,64.04527229256928,-160.92343294993043,0,,,,,,,,,,,,,,,,,,,,,,
53,1,64.045320739969611,-160.92326497659087,0,,,,,,,,,,,,,,,,,,,,,,
54,1,64.04536709189415,-160.92292919754982,0,,,,,,,,,,,,,,,,,,,,,,
55,1,64.045412689447403,-160.92253725975752,0,,,,,,,,,,,,,,,,,,,,,,
56,1,64.045409169048071,-160.92231262475252,0,,,,,,,,,,,,,,,,,,,,,,
57,1,64.045403050258756,-160.9220305737108,0,,,,,,,,,,,,,,,,,,,,,,
58,1,64.045398440212011,-160.92180535197258,0,,,,,,,,,,,,,,,,,,,,,,
59,1,64.045244632288814,-160.92141953296959,0,,,,,,,,,,,,,,,,,,,,,,
60,1,64.045142708346248,-160.92136521823704,0,,,,,,,,,,,,,,,,,,,,,,
61,1,64.045041706413031,-160.92136681079865,0,,,,,,,,,,,,,,,,,,,,,,
62,1,64.044940788298845,-160.92136848717928,0,,,,,,,,,,,,,,,,,,,,,,
63,1,64.044865183532238,-160.92136966064572,0,,,,,,,,,,,,,,,,,,,,,,
64,1,64.04476460069418,-160.92142657376826,0,,,,,,,,,,,,,,,,,,,,,,
65,1,64.044717745855451,-160.92170585878193,0,,,,,,,,,,,,,,,,,,,,,,
66,1,64.044695617631078,-160.92192932032049,0,,,,,,,,,,,,,,,,,,,,,,
67,1,64.044648846611381,-160.92220860533416,0,,,,,,,,,,,,,,,,,,,,,,
68,1,64.044652283191681,-160.92254161834717,0,,,,,,,,,,,,,,,,,,,,,,
69,1,64.044603500515223,-160.92270850203931,0,,,,,,,,,,,,,,,,,,,,,,
70,1,64.044529655948281,-160.92287546955049,0,,,,,,,,,,,,,,,,,,,,,,
71,1,64.04445581138134,-160.9230422694236,0,,,,,,,,,,,,,,,,,,,,,,
72,1,64.044355815276504,-160.92309834435582,0,,,,,,,,,,,,,,,,,,,,,,
73,1,64.044255400076509,-160.92309893108904,0,,,,,,,,,,,,,,,,,,,,,,
74,1,64.044129922986031,-160.92309968546033,0,,,,,,,,,,,,,,,,,,,,,,
75,1,64.044029759243131,-160.92310035601258,0,,,,,,,,,,,,,,,,,,,,,,
76,1,64.043951304629445,-160.92287806794047,0,,,,,,,,,,,,,,,,,,,,,,
77,1,64.043897744268179,-160.92271001078188,0,,,,,,,,,,,,,,,,,,,,,,
78,1,64.043870503082871,-160.92248914763331,0,,,,,,,,,,,,,,,,,,,,,,
79,1,64.043868575245142,-160.92221388593316,0,,,,,,,,,,,,,,,,,,,,,,
80,1,64.043889278545976,-160.92193510383368,0,,,,,,,,,,,,,,,,,,,,,,
81,1,64.043962033465505,-160.92176746577024,0,,,,,,,,,,,,,,,,,,,,,,
82,1,64.044059934094548,-160.92159940861166,0,,,,,,,,,,,,,,,,,,,,,,
83,1,64.044132856652141,-160.92143151909113,0,,,,,,,,,,,,,,,,,,,,,,
84,1,64.044129671528935,-160.92120889574289,0,,,,,,,,,,,,,,,,,,,,,,
85,1,64.044152470305562,-160.92098694294691,0,,,,,,,,,,,,,,,,,,,,,,
86,1,64.044149620458484,-160.92070983722806,0,,,,,,,,,,,,,,,,,,,,,,
87,1,64.044147273525596,-160.92048813588917,0,,,,,,,,,,,,,,,,,,,,,,
88,1,64.044120954349637,-160.92037757858634,0,,,,,,,,,,,,,,,,,,,,,,
89,1,64.043965972959995,-160.91999209485948,0,,,,,,,,,,,,,,,,,,,,,,
90,1,64.043890032917261,-160.91993803158402,0,,,,,,,,,,,,,,,,,,,,,,
91,1,64.043763633817434,-160.91982965357602,0,,,,,,,,,,,,,,,,,,,,,,
92,1,64.043662883341312,-160.91977626085281,0,,,,,,,,,,,,,,,,,,,,,,
93,1,64.043561462312937,-160.91966746374965,0,,,,,,,,,,,,,,,,,,,,,,
94,1,64.043460795655847,-160.91961407102644,0,,,,,,,,,,,,,,,,,,,,,,
95,1,64.043385274708271,-160.91956017538905,0,,,,,,,,,,,,,,,,,,,,,,
96,1,64.043284775689244,-160.91950695030391,0,,,,,,,,,,,,,,,,,,,,,,
97,1,64.04313406907022,-160.91939941048622,0,,,,,,,,,,,,,,,,,,,,,,
98,1,64.043058715760708,-160.91934576630592,0,,,,,,,,,,,,,,,,,,,,,,
99,1,64.042956121265888,-160.91912649571896,0,,,,,,,,,,,,,,,,,,,,,,
100,1,64.042854532599449,-160.91896288096905,0,,,,,,,,,,,,,,,,,,,,,,
101,1,64.042753782123327,-160.91885475441813,0,,,,,,,,,,,,,,,,,,,,,,
102,1,64.042654037475586,-160.91880194842815,0,,,,,,,,,,,,,,,,,,,,,,
103,1,64.042580863460898,-160.91891384683549,0,,,,,,,,,,,,,,,,,,,,,,
104,1,64.042510287836194,-160.91919153928757,0,,,,,,,,,,,,,,,,,,,,,,
105,1,64.042512634769082,-160.9193573333323,0,,,,,,,,,,,,,,,,,,,,,,
106,1,64.04251791536808,-160.91974365524948,0,,,,,,,,,,,,,,,,,,,,,,
107,1,64.042496709153056,-160.92001992277801,0,,,,,,,,,,,,,,,,,,,,,,
108,1,64.04249737970531,-160.92007499188185,0,,,,,,,,,,,,,,,,,,,,,,
109,1,64.042453626170754,-160.92051705345511,0,,,,,,,,,,,,,,,,,,,,,,
110,1,64.042407022789121,-160.92073841951787,0,,,,,,,,,,,,,,,,,,,,,,
111,1,64.042307529598475,-160.92068477533758,0,,,,,,,,,,,,,,,,,,,,,,
112,1,64.042183477431536,-160.9206317178905,0,,,,,,,,,,,,,,,,,,,,,,
113,1,64.042156068608165,-160.92041194438934,0,,,,,,,,,,,,,,,,,,,,,,
114,1,64.04213142581284,-160.9204123634845,0,,,,,,,,,,,,,,,,,,,,,,
115,1,64.042075350880623,-160.9199170768261,0,,,,,,,,,,,,,,,,,,,,,,
116,1,64.042047774419188,-160.91969755478203,0,,,,,,,,,,,,,,,,,,,,,,
117,1,64.042020281776786,-160.91947786509991,0,,,,,,,,,,,,,,,,,,,,,,
118,1,64.041994214057922,-160.91936831362545,0,,,,,,,,,,,,,,,,,,,,,,
119,1,64.0419383905828,-160.91892817988992,0,,,,,,,,,,,,,,,,,,,,,,
120,1,64.041887260973454,-160.91876456514001,0,,,,,,,,,,,,,,,,,,,,,,
121,1,64.041762119159102,-160.91860262677073,0,,,,,,,,,,,,,,,,,,,,,,
122,1,64.041662961244583,-160.91854990459979,0,,,,,,,,,,,,,,,,,,,,,,
123,1,64.041564473882318,-160.91855200007558,0,,,,,,,,,,,,,,,,,,,,,,
124,1,64.041441008448601,-160.91849986463785,0,,,,,,,,,,,,,,,,,,,,,,
125,1,64.041318213567138,-160.91850254684687,0,,,,,,,,,,,,,,,,,,,,,,
126,1,64.041195837780833,-160.91850556433201,0,,,,,,,,,,,,,,,,,,,,,,
127,1,64.041124172508717,-160.91861695982516,0,,,,,,,,,,,,,,,,,,,,,,
128,1,64.041028115898371,-160.91872919350863,0,,,,,,,,,,,,,,,,,,,,,,
129,1,64.040932143107057,-160.918841175735,0,,,,,,,,,,,,,,,,,,,,,,
130,1,64.040835667401552,-160.91889850795269,0,,,,,,,,,,,,,,,,,,,,,,
131,1,64.040739862248302,-160.91901040636003,0,,,,,,,,,,,,,,,,,,,,,,
132,1,64.040619917213917,-160.91912280768156,0,,,,,,,,,,,,,,,,,,,,,,
133,1,64.04049888253212,-160.91912599280477,0,,,,,,,,,,,,,,,,,,,,,,
134,1,64.040377931669354,-160.919129261747,0,,,,,,,,,,,,,,,,,,,,,,
135,1,64.040281875059009,-160.9191863425076,0,,,,,,,,,,,,,,,,,,,,,,
136,1,64.040185315534472,-160.91918894089758,0,,,,,,,,,,,,,,,,,,,,,,
137,1,64.040065035223961,-160.91919271275401,0,,,,,,,,,,,,,,,,,,,,,,
138,1,64.039944335818291,-160.91919564642012,0,,,,,,,,,,,,,,,,,,,,,,
139,1,64.039823887869716,-160.91919858008623,0,,,,,,,,,,,,,,,,,,,,,,
140,1,64.039726322516799,-160.91909246519208,0,,,,,,,,,,,,,,,,,,,,,,
141,1,64.039652226492763,-160.91893136501312,0,,,,,,,,,,,,,,,,,,,,,,
142,1,64.039624482393265,-160.9186596237123,0,,,,,,,,,,,,,,,,,,,,,,
143,1,64.039621548727155,-160.9184418618679,0,,,,,,,,,,,,,,,,,,,,,,
144,1,64.039666811004281,-160.91822284273803,0,,,,,,,,,,,,,,,,,,,,,,
145,1,64.03968726284802,-160.91794992797077,0,,,,,,,,,,,,,,,,,,,,,,
146,1,64.039732608944178,-160.91773082502186,0,,,,,,,,,,,,,,,,,,,,,,
147,1,64.039826989173889,-160.91756477952003,0,,,,,,,,,,,,,,,,,,,,,,
148,1,64.03992279432714,-160.91750727966428,0,,,,,,,,,,,,,,,,,,,,,,
149,1,64.040017928928137,-160.91739521361887,0,,,,,,,,,,,,,,,,,,,,,,
150,1,64.040136113762856,-160.91722698882222,0,,,,,,,,,,,,,,,,,,,,,,
151,1,64.040230577811599,-160.91705976985395,0,,,,,,,,,,,,,,,,,,,,,,
152,1,64.040301237255335,-160.91689372435212,0,,,,,,,,,,,,,,,,,,,,,,
153,1,64.040347253903747,-160.91667445376515,0,,,,,,,,,,,,,,,,,,,,,,
154,1,64.040369214490056,-160.91650974936783,0,,,,,,,,,,,,,,,,,,,,,,
155,1,64.040390504524112,-160.9162903111428,0,,,,,,,,,,,,,,,,,,,,,,
156,1,64.040411040186882,-160.91601605527103,0,,,,,,,,,,,,,,,,,,,,,,
157,1,64.040430653840303,-160.91568714939058,0,,,,,,,,,,,,,,,,,,,,,,
158,1,64.040501229465008,-160.91552026569843,0,,,,,,,,,,,,,,,,,,,,,,
159,1,64.040546743199229,-160.91529957018793,0,,,,,,,,,,,,,,,,,,,,,,
160,1,64.040617486461997,-160.91513260267675,0,,,,,,,,,,,,,,,,,,,,,,
161,1,64.04068797826767,-160.91491115279496,0,,,,,,,,,,,,,,,,,,,,,,
162,1,64.040709603577852,-160.91469146311283,0,,,,,,,,,,,,,,,,,,,,,,
163,1,64.04077984392643,-160.91446942649782,0,,,,,,,,,,,,,,,,,,,,,,
164,1,64.040776323527098,-160.91419592499733,0,,,,,,,,,,,,,,,,,,,,,,
165,1,64.040772886946797,-160.91392250731587,0,,,,,,,,,,,,,,,,,,,,,,
166,1,64.040769366547465,-160.91364900581539,0,,,,,,,,,,,,,,,,,,,,,,
167,1,64.040766516700387,-160.91343023814261,0,,,,,,,,,,,,,,,,,,,,,,
168,1,64.040739275515079,-160.91321264393628,0,,,,,,,,,,,,,,,,,,,,,,
169,1,64.040612122043967,-160.91283587738872,0,,,,,,,,,,,,,,,,,,,,,,
170,1,64.04053651727736,-160.91262130066752,0,,,,,,,,,,,,,,,,,,,,,,
171,1,64.040485555306077,-160.91240555047989,0,,,,,,,,,,,,,,,,,,,,,,
172,1,64.040385223925114,-160.91213800013065,0,,,,,,,,,,,,,,,,,,,,,,
173,1,64.040359575301409,-160.91203020885587,0,,,,,,,,,,,,,,,,,,,,,,
174,1,64.040235606953502,-160.91181898489594,0,,,,,,,,,,,,,,,,,,,,,,
175,1,64.040160924196243,-160.91165964491665,0,,,,,,,,,,,,,,,,,,,,,,
176,1,64.04006352648139,-160.9116108622402,0,,,,,,,,,,,,,,,,,,,,,,
177,1,64.0399662964046,-160.91156216338277,0,,,,,,,,,,,,,,,,,,,,,,
178,1,64.03986906632781,-160.91151354834437,0,,,,,,,,,,,,,,,,,,,,,,
179,1,64.039795976132154,-160.91146350838244,0,,,,,,,,,,,,,,,,,,,,,,
180,1,64.039696818217635,-160.91125161387026,0,,,,,,,,,,,,,,,,,,,,,,
181,1,64.039621548727155,-160.91103837825358,0,,,,,,,,,,,,,,,,,,,,,,
182,1,64.039617190137506,-160.91071198694408,0,,,,,,,,,,,,,,,,,,,,,,
183,1,64.039613083004951,-160.91038559563458,0,,,,,,,,,,,,,,,,,,,,,,
184,1,64.039610819891095,-160.9102223161608,0,,,,,,,,,,,,,,,,,,,,,,
185,1,64.039631187915802,-160.90994864702225,0,,,,,,,,,,,,,,,,,,,,,,
186,1,64.039675779640675,-160.90967330150306,0,,,,,,,,,,,,,,,,,,,,,,
187,1,64.039745181798935,-160.90945059433579,0,,,,,,,,,,,,,,,,,,,,,,
188,1,64.039816344156861,-160.90933651663363,0,,,,,,,,,,,,,,,,,,,,,,
189,1,64.039885997772217,-160.90911330655217,0,,,,,,,,,,,,,,,,,,,,,,
190,1,64.039955399930477,-160.90889018028975,0,,,,,,,,,,,,,,,,,,,,,,
191,1,64.040024215355515,-160.90861232019961,0,,,,,,,,,,,,,,,,,,,,,,
192,1,64.040042906999588,-160.90817428193986,0,,,,,,,,,,,,,,,,,,,,,,
193,1,64.040064113214612,-160.90795442461967,0,,,,,,,,,,,,,,,,,,,,,,
194,1,64.040058078244328,-160.90751848183572,0,,,,,,,,,,,,,,,,,,,,,,
195,1,64.040055312216282,-160.9073003847152,0,,,,,,,,,,,,,,,,,,,,,,
196,1,64.040049947798252,-160.90686393901706,0,,,,,,,,,,,,,,,,,,,,,,
197,1,64.040047852322459,-160.90670032426715,0,,,,,,,,,,,,,,,,,,,,,,
198,1,64.040042906999588,-160.90631861239672,0,,,,,,,,,,,,,,,,,,,,,,
199,1,64.04004005715251,-160.90610059909523,0,,,,,,,,,,,,,,,,,,,,,,
200,1,64.040035782381892,-160.90577345341444,0,,,,,,,,,,,,,,,,,,,,,,
201,1,64.040031591430306,-160.90544622391462,0,,,,,,,,,,,,,,,,,,,,,,
202,1,64.040053635835648,-160.90528059750795,0,,,,,,,,,,,,,,,,,,,,,,
203,1,64.04007475823164,-160.90506040491164,0,,,,,,,,,,,,,,,,,,,,,,
204,1,64.040143573656678,-160.90478120371699,0,,,,,,,,,,,,,,,,,,,,,,
205,1,64.04021305963397,-160.90455640107393,0,,,,,,,,,,,,,,,,,,,,,,
206,1,64.040283383801579,-160.90438616462052,0,,,,,,,,,,,,,,,,,,,,,,
207,1,64.040352953597903,-160.90416111052036,0,,,,,,,,,,,,,,,,,,,,,,
208,1,64.040374411270022,-160.90394033119082,0,,,,,,,,,,,,,,,,,,,,,,
209,1,64.040373740717769,-160.90388568118215,0,,,,,,,,,,,,,,,,,,,,,,
