date,temp
7/13/2020 0:00,18.88888889
7/13/2020 1:00,18.65222222
7/13/2020 2:00,18.295
7/13/2020 3:00,17.81888889
7/13/2020 4:00,17.24888889
7/13/2020 5:00,16.63
7/13/2020 6:00,16.01
7/13/2020 7:00,15.55722222
7/13/2020 8:00,15.175
7/13/2020 9:00,15.50888889
7/13/2020 10:00,16.93888889
7/13/2020 11:00,17.93777778
7/13/2020 12:00,18.53277778
7/13/2020 13:00,18.96111111
7/13/2020 14:00,19.29388889
7/13/2020 15:00,19.53222222
7/13/2020 16:00,19.67388889
7/13/2020 17:00,19.69777778
7/13/2020 18:00,19.67388889
7/13/2020 19:00,19.555
7/13/2020 20:00,19.365
7/13/2020 21:00,19.46
7/13/2020 22:00,19.62722222
7/13/2020 23:00,19.77
7/14/2020 0:00,19.865
7/14/2020 1:00,19.93611111
7/14/2020 2:00,19.96
7/14/2020 3:00,19.93611111
7/14/2020 4:00,19.865
7/14/2020 5:00,19.84111111
7/14/2020 6:00,19.91222222
7/14/2020 7:00,19.865
7/14/2020 8:00,19.865
7/14/2020 9:00,20.31722222
7/14/2020 10:00,20.67388889
7/14/2020 11:00,21.00777778
7/14/2020 12:00,21.19888889
7/14/2020 13:00,21.41277778
7/14/2020 14:00,20.98388889
7/14/2020 15:00,20.88888889
7/14/2020 16:00,20.93611111
7/14/2020 17:00,20.93611111
7/14/2020 18:00,21.03222222
7/14/2020 19:00,21.10277778
7/14/2020 20:00,21.03222222
7/14/2020 21:00,20.81722222
7/14/2020 22:00,20.77
7/14/2020 23:00,20.865
7/15/2020 0:00,20.81722222
7/15/2020 1:00,20.69777778
7/15/2020 2:00,20.60277778
7/15/2020 3:00,20.48388889
7/15/2020 4:00,20.41222222
7/15/2020 5:00,20.31722222
7/15/2020 6:00,20.19777778
7/15/2020 7:00,20.15
7/15/2020 8:00,20.31722222
7/15/2020 9:00,20.34111111
7/15/2020 10:00,20.38777778
7/15/2020 11:00,20.31722222
7/15/2020 12:00,20.19777778
7/15/2020 13:00,20.19777778
7/15/2020 14:00,20.17388889
7/15/2020 15:00,20.26888889
7/15/2020 16:00,20.41222222
7/15/2020 17:00,20.46
7/15/2020 18:00,20.41222222
7/15/2020 19:00,20.365
7/15/2020 20:00,20.34111111
7/15/2020 21:00,20.38777778
7/15/2020 22:00,20.34111111
7/15/2020 23:00,20.29277778
7/16/2020 0:00,20.29277778
7/16/2020 1:00,20.22222222
7/16/2020 2:00,20.10277778
7/16/2020 3:00,19.98388889
7/16/2020 4:00,19.865
7/16/2020 5:00,19.84111111
7/16/2020 6:00,19.72222222
7/16/2020 7:00,19.69777778
7/16/2020 8:00,19.77
7/16/2020 9:00,19.72222222
7/16/2020 10:00,19.67388889
7/16/2020 11:00,19.65111111
7/16/2020 12:00,19.65111111
7/16/2020 13:00,19.81722222
7/16/2020 14:00,19.96
7/16/2020 15:00,20.07888889
7/16/2020 16:00,20.15
7/16/2020 17:00,20.26888889
7/16/2020 18:00,20.38777778
7/16/2020 19:00,20.865
7/16/2020 20:00,21.53277778
7/16/2020 21:00,22.01111111
7/16/2020 22:00,22.22611111
7/16/2020 23:00,22.22611111
7/17/2020 0:00,22.10611111
7/17/2020 1:00,21.93888889
7/17/2020 2:00,21.795
7/17/2020 3:00,21.62777778
7/17/2020 4:00,21.50888889
7/17/2020 5:00,21.41277778
7/17/2020 6:00,21.31777778
7/17/2020 7:00,21.22277778
7/17/2020 8:00,19.77
7/17/2020 9:00,16.32
7/17/2020 10:00,16.46277778
7/17/2020 11:00,16.48722222
7/17/2020 12:00,16.48722222
7/17/2020 13:00,16.79611111
7/17/2020 14:00,16.915
7/17/2020 15:00,17.13
7/17/2020 16:00,17.51
7/17/2020 17:00,17.93777778
7/17/2020 18:00,18.15222222
7/17/2020 19:00,18.24722222
7/17/2020 20:00,18.36611111
7/17/2020 21:00,18.60388889
7/17/2020 22:00,18.55722222
7/17/2020 23:00,18.46111111
7/18/2020 0:00,18.39
7/18/2020 1:00,18.17611111
7/18/2020 2:00,17.34388889
7/18/2020 3:00,17.55777778
7/18/2020 4:00,17.32
7/18/2020 5:00,17.43888889
7/18/2020 6:00,17.39111111
7/18/2020 7:00,16.65388889
7/18/2020 8:00,16.53388889
7/18/2020 9:00,16.67722222
7/18/2020 10:00,16.96277778
7/18/2020 11:00,17.34388889
7/18/2020 12:00,17.415
7/18/2020 13:00,17.55777778
7/18/2020 14:00,17.72388889
7/18/2020 15:00,17.86722222
7/18/2020 16:00,18.105
7/18/2020 17:00,18.31888889
7/18/2020 18:00,18.39
7/18/2020 19:00,18.65222222
7/18/2020 20:00,18.12888889
7/18/2020 21:00,18.39
7/18/2020 22:00,18.36611111
7/18/2020 23:00,18.105
7/19/2020 0:00,17.96222222
7/19/2020 1:00,17.74777778
7/19/2020 2:00,17.77222222
7/19/2020 3:00,17.74777778
7/19/2020 4:00,17.74777778
7/19/2020 5:00,17.70111111
7/19/2020 6:00,17.48611111
7/19/2020 7:00,17.415
7/19/2020 8:00,17.51
7/19/2020 9:00,17.605
7/19/2020 10:00,17.46277778
7/19/2020 11:00,17.415
7/19/2020 12:00,17.48611111
7/19/2020 13:00,17.74777778
7/19/2020 14:00,17.93777778
7/19/2020 15:00,17.84277778
7/19/2020 16:00,18.12888889
7/19/2020 17:00,18.08111111
7/19/2020 18:00,17.98611111
7/19/2020 19:00,18.03277778
7/19/2020 20:00,18.05722222
7/19/2020 21:00,16.98722222
7/19/2020 22:00,15.84277778
7/19/2020 23:00,16.10611111
7/20/2020 0:00,16.67722222
7/20/2020 1:00,16.84388889
7/20/2020 2:00,16.65388889
7/20/2020 3:00,16.70111111
7/20/2020 4:00,16.86777778
7/20/2020 5:00,16.915
7/20/2020 6:00,17.225
7/20/2020 7:00,16.915
7/20/2020 8:00,16.70111111
7/20/2020 9:00,16.34388889
7/20/2020 10:00,16.15277778
7/20/2020 11:00,16.20111111
