"Plot Title: Black Point"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20847490, SEN S/N: 20847490)","Coupler Detached (LGR S/N: 20847490)","Coupler Attached (LGR S/N: 20847490)","Host Connected (LGR S/N: 20847490)","Stopped (LGR S/N: 20847490)","End Of File (LGR S/N: 20847490)"
1,07/13/20 12:00:00 AM,65.530,Logged,,,,
2,07/13/20 01:00:00 AM,64.632,,,,,
3,07/13/20 02:00:00 AM,63.518,,,,,
4,07/13/20 03:00:00 AM,62.276,,,,,
5,07/13/20 04:00:00 AM,60.904,,,,,
6,07/13/20 05:00:00 AM,59.659,,,,,
7,07/13/20 06:00:00 AM,58.582,,,,,
8,07/13/20 07:00:00 AM,58.325,,,,,
9,07/13/20 08:00:00 AM,57.893,,,,,
10,07/13/20 09:00:00 AM,61.419,,,,,
11,07/13/20 10:00:00 AM,64.845,,,,,
12,07/13/20 11:00:00 AM,66.130,,,,,
13,07/13/20 12:00:00 PM,66.729,,,,,
14,07/13/20 01:00:00 PM,67.242,,,,,
15,07/13/20 02:00:00 PM,67.671,,,,,
16,07/13/20 03:00:00 PM,67.885,,,,,
17,07/13/20 04:00:00 PM,67.928,,,,,
18,07/13/20 05:00:00 PM,67.285,,,,,
19,07/13/20 06:00:00 PM,66.985,,,,,
20,07/13/20 07:00:00 PM,66.472,,,,,
21,07/13/20 08:00:00 PM,66.772,,,,,
22,07/13/20 09:00:00 PM,67.500,,,,,
23,07/13/20 10:00:00 PM,67.842,,,,,
24,07/13/20 11:00:00 PM,67.928,,,,,
25,07/14/20 12:00:00 AM,68.185,,,,,
26,07/14/20 01:00:00 AM,68.185,,,,,
27,07/14/20 02:00:00 AM,68.142,,,,,
28,07/14/20 03:00:00 AM,67.971,,,,,
29,07/14/20 04:00:00 AM,67.714,,,,,
30,07/14/20 05:00:00 AM,67.971,,,,,
31,07/14/20 06:00:00 AM,68.013,,,,,
32,07/14/20 07:00:00 AM,67.757,,,,,
33,07/14/20 08:00:00 AM,67.842,,,,,
34,07/14/20 09:00:00 AM,68.484,,,,,
35,07/14/20 10:00:00 AM,68.999,,,,,
36,07/14/20 11:00:00 AM,69.471,,,,,
37,07/14/20 12:00:00 PM,69.685,,,,,
38,07/14/20 01:00:00 PM,69.942,,,,,
39,07/14/20 02:00:00 PM,69.514,,,,,
40,07/14/20 03:00:00 PM,69.427,,,,,
41,07/14/20 04:00:00 PM,69.557,,,,,
42,07/14/20 05:00:00 PM,69.557,,,,,
43,07/14/20 06:00:00 PM,69.771,,,,,
44,07/14/20 07:00:00 PM,69.942,,,,,
45,07/14/20 08:00:00 PM,69.728,,,,,
46,07/14/20 09:00:00 PM,69.256,,,,,
47,07/14/20 10:00:00 PM,69.213,,,,,
48,07/14/20 11:00:00 PM,69.386,,,,,
49,07/15/20 12:00:00 AM,69.300,,,,,
50,07/15/20 01:00:00 AM,69.129,,,,,
51,07/15/20 02:00:00 AM,68.956,,,,,
52,07/15/20 03:00:00 AM,68.742,,,,,
53,07/15/20 04:00:00 AM,68.571,,,,,
54,07/15/20 05:00:00 AM,68.443,,,,,
55,07/15/20 06:00:00 AM,68.270,,,,,
56,07/15/20 07:00:00 AM,68.185,,,,,
57,07/15/20 08:00:00 AM,68.443,,,,,
58,07/15/20 09:00:00 AM,68.571,,,,,
59,07/15/20 10:00:00 AM,68.571,,,,,
60,07/15/20 11:00:00 AM,68.443,,,,,
61,07/15/20 12:00:00 PM,68.227,,,,,
62,07/15/20 01:00:00 PM,68.185,,,,,
63,07/15/20 02:00:00 PM,68.185,,,,,
64,07/15/20 03:00:00 PM,68.356,,,,,
65,07/15/20 04:00:00 PM,68.657,,,,,
66,07/15/20 05:00:00 PM,68.742,,,,,
67,07/15/20 06:00:00 PM,68.614,,,,,
68,07/15/20 07:00:00 PM,68.527,,,,,
69,07/15/20 08:00:00 PM,68.484,,,,,
70,07/15/20 09:00:00 PM,68.571,,,,,
71,07/15/20 10:00:00 PM,68.443,,,,,
72,07/15/20 11:00:00 PM,68.356,,,,,
73,07/16/20 12:00:00 AM,68.356,,,,,
74,07/16/20 01:00:00 AM,68.227,,,,,
75,07/16/20 02:00:00 AM,68.013,,,,,
76,07/16/20 03:00:00 AM,67.798,,,,,
77,07/16/20 04:00:00 AM,67.586,,,,,
78,07/16/20 05:00:00 AM,67.586,,,,,
79,07/16/20 06:00:00 AM,67.372,,,,,
80,07/16/20 07:00:00 AM,67.329,,,,,
81,07/16/20 08:00:00 AM,67.500,,,,,
82,07/16/20 09:00:00 AM,67.329,,,,,
83,07/16/20 10:00:00 AM,67.242,,,,,
84,07/16/20 11:00:00 AM,67.242,,,,,
85,07/16/20 12:00:00 PM,67.285,,,,,
86,07/16/20 01:00:00 PM,67.500,,,,,
87,07/16/20 02:00:00 PM,67.714,,,,,
88,07/16/20 03:00:00 PM,67.928,,,,,
89,07/16/20 04:00:00 PM,68.099,,,,,
90,07/16/20 05:00:00 PM,68.313,,,,,
91,07/16/20 06:00:00 PM,68.527,,,,,
92,07/16/20 07:00:00 PM,69.170,,,,,
93,07/16/20 08:00:00 PM,70.630,,,,,
94,07/16/20 09:00:00 PM,71.533,,,,,
95,07/16/20 10:00:00 PM,72.050,,,,,
96,07/16/20 11:00:00 PM,72.178,,,,,
97,07/17/20 12:00:00 AM,72.050,,,,,
98,07/17/20 01:00:00 AM,71.877,,,,,
99,07/17/20 02:00:00 AM,71.620,,,,,
100,07/17/20 03:00:00 AM,71.404,,,,,
101,07/17/20 04:00:00 AM,71.190,,,,,
102,07/17/20 05:00:00 AM,71.017,,,,,
103,07/17/20 06:00:00 AM,70.803,,,,,
104,07/17/20 07:00:00 AM,70.630,,,,,
105,07/17/20 08:00:00 AM,67.372,,,,,
106,07/17/20 09:00:00 AM,61.248,,,,,
107,07/17/20 10:00:00 AM,62.577,,,,,
108,07/17/20 11:00:00 AM,55.647,,,,,
109,07/17/20 12:00:00 PM,55.819,,,,,
110,07/17/20 01:00:00 PM,56.295,,,,,
111,07/17/20 02:00:00 PM,56.512,,,,,
112,07/17/20 03:00:00 PM,56.642,,,,,
113,07/17/20 04:00:00 PM,56.901,,,,,
114,07/17/20 05:00:00 PM,56.944,,,,,
115,07/17/20 06:00:00 PM,57.160,,,,,
116,07/17/20 07:00:00 PM,55.949,,,,,
117,07/17/20 08:00:00 PM,55.819,,,,,
118,07/17/20 09:00:00 PM,55.992,,,,,
119,07/17/20 10:00:00 PM,56.079,,,,,
120,07/17/20 11:00:00 PM,55.906,,,,,
121,07/18/20 12:00:00 AM,55.690,,,,,
122,07/18/20 01:00:00 AM,55.863,,,,,
123,07/18/20 02:00:00 AM,55.647,,,,,
124,07/18/20 03:00:00 AM,55.256,,,,,
125,07/18/20 04:00:00 AM,54.430,,,,,
126,07/18/20 05:00:00 AM,53.602,,,,,
127,07/18/20 06:00:00 AM,53.776,,,,,
128,07/18/20 07:00:00 AM,53.298,,,,,
129,07/18/20 08:00:00 AM,54.169,,,,,
130,07/18/20 09:00:00 AM,55.299,,,,,
131,07/18/20 10:00:00 AM,56.340,,,,,
132,07/18/20 11:00:00 AM,57.074,,,,,
133,07/18/20 12:00:00 PM,57.204,,,,,
134,07/18/20 01:00:00 PM,57.333,,,,,
135,07/18/20 02:00:00 PM,59.185,,,,,
136,07/18/20 03:00:00 PM,59.185,,,,,
137,07/18/20 04:00:00 PM,58.971,,,,,
138,07/18/20 05:00:00 PM,58.885,,,,,
139,07/18/20 06:00:00 PM,58.928,,,,,
140,07/18/20 07:00:00 PM,58.755,,,,,
141,07/18/20 08:00:00 PM,58.755,,,,,
142,07/18/20 09:00:00 PM,58.798,,,,,
143,07/18/20 10:00:00 PM,59.056,,,,,
144,07/18/20 11:00:00 PM,59.486,,,,,
145,07/19/20 12:00:00 AM,59.873,,,,,
146,07/19/20 01:00:00 AM,59.702,,,,,
147,07/19/20 02:00:00 AM,59.788,,,,,
148,07/19/20 03:00:00 AM,60.604,,,,,
149,07/19/20 04:00:00 AM,59.486,,,,,
150,07/19/20 05:00:00 AM,60.003,,,,,
151,07/19/20 06:00:00 AM,60.517,,,,,
152,07/19/20 07:00:00 AM,60.647,,,,,
153,07/19/20 08:00:00 AM,60.775,,,,,
154,07/19/20 09:00:00 AM,61.032,,,,,
155,07/19/20 10:00:00 AM,61.162,,,,,
156,07/19/20 11:00:00 AM,61.248,,,,,
157,07/19/20 12:00:00 PM,61.462,,,,,
158,07/19/20 01:00:00 PM,61.677,,,,,
159,07/19/20 02:00:00 PM,62.062,,,,,
160,07/19/20 03:00:00 PM,62.105,,,,,
161,07/19/20 04:00:00 PM,62.062,,,,,
162,07/19/20 05:00:00 PM,62.105,,,,,
163,07/19/20 06:00:00 PM,62.062,,,,,
164,07/19/20 07:00:00 PM,62.019,,,,,
165,07/19/20 08:00:00 PM,62.319,,,,,
166,07/19/20 09:00:00 PM,62.276,,,,,
167,07/19/20 10:00:00 PM,62.362,,,,,
168,07/19/20 11:00:00 PM,62.276,,,,,
169,07/20/20 12:00:00 AM,61.934,,,,,
170,07/20/20 01:00:00 AM,62.019,,,,,
171,07/20/20 02:00:00 AM,62.105,,,,,
172,07/20/20 03:00:00 AM,62.105,,,,,
173,07/20/20 04:00:00 AM,62.490,,,,,
174,07/20/20 05:00:00 AM,62.191,,,,,
175,07/20/20 06:00:00 AM,62.019,,,,,
176,07/20/20 07:00:00 AM,61.934,,,,,
177,07/20/20 08:00:00 AM,62.019,,,,,
178,07/20/20 09:00:00 AM,62.019,,,,,
179,07/20/20 10:00:00 AM,61.977,,,,,
180,07/20/20 11:00:00 AM,61.977,,,,,
181,07/20/20 12:00:00 PM,62.019,,,,,
182,07/20/20 01:00:00 PM,61.977,,,,,
183,07/20/20 02:00:00 PM,61.977,,,,,
184,07/20/20 03:00:00 PM,62.019,,,,,
185,07/20/20 04:00:00 PM,62.019,,,,,
186,07/20/20 05:00:00 PM,62.062,,,,,
187,07/20/20 06:00:00 PM,62.062,,,,,
188,07/20/20 07:00:00 PM,62.019,,,,,
189,07/20/20 08:00:00 PM,62.019,,,,,
190,07/20/20 09:00:00 PM,61.934,,,,,
191,07/20/20 10:00:00 PM,61.934,,,,,
192,07/20/20 11:00:00 PM,61.848,,,,,
193,07/21/20 12:00:00 AM,61.804,,,,,
194,07/21/20 01:00:00 AM,61.590,,,,,
195,07/21/20 02:00:00 AM,61.547,,,,,
196,07/21/20 03:00:00 AM,61.590,,,,,
197,07/21/20 04:00:00 AM,61.462,,,,,
198,07/21/20 05:00:00 AM,61.419,,,,,
199,07/21/20 06:00:00 AM,61.419,,,,,
200,07/21/20 07:00:00 AM,61.462,,,,,
201,07/21/20 08:00:00 AM,61.376,,,,,
202,07/21/20 09:00:00 AM,61.333,,,,,
203,07/21/20 10:00:00 AM,60.690,,,,,
204,07/21/20 11:00:00 AM,59.616,,,,,
205,07/21/20 12:00:00 PM,59.529,,,,,
206,07/21/20 01:00:00 PM,59.401,,,,,
207,07/21/20 02:00:00 PM,59.229,,,,,
208,07/21/20 03:00:00 PM,59.142,,,,,
209,07/21/20 04:00:00 PM,59.056,,,,,
210,07/21/20 05:00:00 PM,59.056,,,,,
211,07/21/20 06:00:00 PM,59.099,,,,,
212,07/21/20 07:00:00 PM,59.185,,,,,
213,07/21/20 08:00:00 PM,59.142,,,,,
214,07/21/20 09:00:00 PM,59.272,,,,,
215,07/21/20 10:00:00 PM,59.099,,,,,
216,07/21/20 11:00:00 PM,58.928,,,,,
217,07/22/20 12:00:00 AM,58.928,,,,,
218,07/22/20 01:00:00 AM,58.885,,,,,
219,07/22/20 02:00:00 AM,58.755,,,,,
220,07/22/20 03:00:00 AM,58.798,,,,,
221,07/22/20 04:00:00 AM,58.755,,,,,
222,07/22/20 05:00:00 AM,59.056,,,,,
223,07/22/20 06:00:00 AM,58.712,,,,,
224,07/22/20 07:00:00 AM,58.755,,,,,
225,07/22/20 08:00:00 AM,58.798,,,,,
226,07/22/20 09:00:00 AM,58.798,,,,,
227,07/22/20 10:00:00 AM,58.755,,,,,
228,07/22/20 11:00:00 AM,58.755,,,,,
229,07/22/20 12:00:00 PM,58.669,,,,,
230,07/22/20 01:00:00 PM,58.712,,,,,
231,07/22/20 02:00:00 PM,58.712,,,,,
232,07/22/20 03:00:00 PM,58.842,,,,,
233,07/22/20 04:00:00 PM,58.971,,,,,
234,07/22/20 05:00:00 PM,59.056,,,,,
235,07/22/20 06:00:00 PM,58.971,,,,,
236,07/22/20 07:00:00 PM,58.885,,,,,
237,07/22/20 08:00:00 PM,58.712,,,,,
238,07/22/20 09:00:00 PM,58.798,,,,,
239,07/22/20 10:00:00 PM,58.712,,,,,
240,07/22/20 11:00:00 PM,58.582,,,,,
241,07/23/20 12:00:00 AM,58.541,,,,,
242,07/23/20 01:00:00 AM,58.582,,,,,
243,07/23/20 02:00:00 AM,58.885,,,,,
244,07/23/20 03:00:00 AM,58.842,,,,,
245,07/23/20 04:00:00 AM,58.712,,,,,
246,07/23/20 05:00:00 AM,58.712,,,,,
247,07/23/20 06:00:00 AM,58.626,,,,,
248,07/23/20 07:00:00 AM,58.626,,,,,
249,07/23/20 08:00:00 AM,58.368,,,,,
250,07/23/20 09:00:00 AM,58.239,,,,,
251,07/23/20 10:00:00 AM,58.195,,,,,
252,07/23/20 11:00:00 AM,58.282,,,,,
253,07/23/20 12:00:00 PM,58.325,,,,,
254,07/23/20 01:00:00 PM,58.712,,,,,
255,07/23/20 02:00:00 PM,58.669,,,,,
256,07/23/20 03:00:00 PM,58.411,,,,,
257,07/23/20 04:00:00 PM,58.411,,,,,
258,07/23/20 05:00:00 PM,58.368,,,,,
259,07/23/20 06:00:00 PM,58.368,,,,,
260,07/23/20 07:00:00 PM,57.204,,,,,
261,07/23/20 08:00:00 PM,57.290,,,,,
262,07/23/20 09:00:00 PM,57.160,,,,,
263,07/23/20 10:00:00 PM,56.944,,,,,
264,07/23/20 11:00:00 PM,56.858,,,,,
265,07/24/20 12:00:00 AM,56.512,,,,,
266,07/24/20 01:00:00 AM,56.469,,,,,
267,07/24/20 02:00:00 AM,56.512,,,,,
268,07/24/20 03:00:00 AM,56.642,,,,,
269,07/24/20 04:00:00 AM,56.772,,,,,
270,07/24/20 05:00:00 AM,56.858,,,,,
271,07/24/20 06:00:00 AM,56.901,,,,,
272,07/24/20 07:00:00 AM,57.376,,,,,
273,07/24/20 08:00:00 AM,58.023,,,,,
274,07/24/20 09:00:00 AM,58.455,,,,,
275,07/24/20 10:00:00 AM,58.411,,,,,
276,07/24/20 11:00:00 AM,58.239,,,,,
277,07/24/20 12:00:00 PM,58.325,,,,,
278,07/24/20 01:00:00 PM,58.368,,,,,
279,07/24/20 02:00:00 PM,58.368,,,,,
280,07/24/20 03:00:00 PM,58.152,,,,,
281,07/24/20 04:00:00 PM,58.109,,,,,
282,07/24/20 05:00:00 PM,58.109,,,,,
283,07/24/20 06:00:00 PM,58.066,,,,,
284,07/24/20 07:00:00 PM,57.592,,,,,
285,07/24/20 08:00:00 PM,57.376,,,,,
286,07/24/20 09:00:00 PM,57.636,,,,,
287,07/24/20 10:00:00 PM,57.722,,,,,
288,07/24/20 11:00:00 PM,57.204,,,,,
289,07/25/20 12:00:00 AM,57.247,,,,,
290,07/25/20 01:00:00 AM,57.074,,,,,
291,07/25/20 02:00:00 AM,56.988,,,,,
292,07/25/20 03:00:00 AM,56.988,,,,,
293,07/25/20 04:00:00 AM,56.901,,,,,
294,07/25/20 05:00:00 AM,56.642,,,,,
295,07/25/20 06:00:00 AM,56.728,,,,,
296,07/25/20 07:00:00 AM,56.772,,,,,
297,07/25/20 08:00:00 AM,57.247,,,,,
298,07/25/20 09:00:00 AM,56.944,,,,,
299,07/25/20 10:00:00 AM,57.117,,,,,
300,07/25/20 11:00:00 AM,56.642,,,,,
301,07/25/20 12:00:00 PM,56.426,,,,,
302,07/25/20 01:00:00 PM,56.251,,,,,
303,07/25/20 02:00:00 PM,56.251,,,,,
304,07/25/20 03:00:00 PM,56.426,,,,,
305,07/25/20 04:00:00 PM,56.642,,,,,
306,07/25/20 05:00:00 PM,56.556,,,,,
307,07/25/20 06:00:00 PM,56.295,,,,,
308,07/25/20 07:00:00 PM,56.383,,,,,
309,07/25/20 08:00:00 PM,56.251,,,,,
310,07/25/20 09:00:00 PM,55.949,,,,,
311,07/25/20 10:00:00 PM,55.992,,,,,
312,07/25/20 11:00:00 PM,55.386,,,,,
313,07/26/20 12:00:00 AM,55.125,,,,,
314,07/26/20 01:00:00 AM,54.865,,,,,
315,07/26/20 02:00:00 AM,54.604,,,,,
316,07/26/20 03:00:00 AM,54.734,,,,,
317,07/26/20 04:00:00 AM,54.952,,,,,
318,07/26/20 05:00:00 AM,54.995,,,,,
319,07/26/20 06:00:00 AM,55.081,,,,,
320,07/26/20 07:00:00 AM,55.342,,,,,
321,07/26/20 08:00:00 AM,56.035,,,,,
322,07/26/20 09:00:00 AM,56.295,,,,,
323,07/26/20 10:00:00 AM,56.165,,,,,
324,07/26/20 11:00:00 AM,56.295,,,,,
325,07/26/20 12:00:00 PM,56.295,,,,,
326,07/26/20 01:00:00 PM,56.340,,,,,
327,07/26/20 02:00:00 PM,56.426,,,,,
328,07/26/20 03:00:00 PM,56.165,,,,,
329,07/26/20 04:00:00 PM,56.165,,,,,
330,07/26/20 05:00:00 PM,57.074,,,,,
331,07/26/20 06:00:00 PM,56.858,,,,,
332,07/26/20 07:00:00 PM,56.685,,,,,
333,07/26/20 08:00:00 PM,57.160,,,,,
334,07/26/20 09:00:00 PM,56.383,,,,,
335,07/26/20 10:00:00 PM,57.074,,,,,
336,07/26/20 11:00:00 PM,57.290,,,,,
337,07/27/20 12:00:00 AM,57.160,,,,,
338,07/27/20 01:00:00 AM,57.204,,,,,
339,07/27/20 02:00:00 AM,56.556,,,,,
340,07/27/20 03:00:00 AM,57.074,,,,,
341,07/27/20 04:00:00 AM,57.031,,,,,
342,07/27/20 05:00:00 AM,57.031,,,,,
343,07/27/20 06:00:00 AM,57.765,,,,,
344,07/27/20 07:00:00 AM,57.893,,,,,
345,07/27/20 08:00:00 AM,57.893,,,,,
346,07/27/20 09:00:00 AM,58.023,,,,,
347,07/27/20 10:00:00 AM,58.023,,,,,
348,07/27/20 11:00:00 AM,58.152,,,,,
349,07/27/20 12:00:00 PM,58.152,,,,,
350,07/27/20 01:00:00 PM,58.109,,,,,
351,07/27/20 02:00:00 PM,58.152,,,,,
352,07/27/20 03:00:00 PM,57.850,,,,,
353,07/27/20 04:00:00 PM,57.936,,,,,
354,07/27/20 05:00:00 PM,58.239,,,,,
355,07/27/20 06:00:00 PM,58.195,,,,,
356,07/27/20 07:00:00 PM,57.807,,,,,
357,07/27/20 08:00:00 PM,57.893,,,,,
358,07/27/20 09:00:00 PM,57.893,,,,,
359,07/27/20 10:00:00 PM,58.066,,,,,
360,07/27/20 11:00:00 PM,58.411,,,,,
361,07/28/20 12:00:00 AM,58.368,,,,,
362,07/28/20 01:00:00 AM,58.239,,,,,
363,07/28/20 02:00:00 AM,58.023,,,,,
364,07/28/20 03:00:00 AM,58.023,,,,,
365,07/28/20 04:00:00 AM,58.066,,,,,
366,07/28/20 05:00:00 AM,58.066,,,,,
367,07/28/20 06:00:00 AM,58.195,,,,,
368,07/28/20 07:00:00 AM,58.239,,,,,
369,07/28/20 08:00:00 AM,58.239,,,,,
370,07/28/20 09:00:00 AM,58.195,,,,,
371,07/28/20 10:00:00 AM,58.239,,,,,
372,07/28/20 11:00:00 AM,58.066,,,,,
373,07/28/20 12:00:00 PM,58.066,,,,,
374,07/28/20 01:00:00 PM,58.152,,,,,
375,07/28/20 02:00:00 PM,58.239,,,,,
376,07/28/20 03:00:00 PM,58.282,,,,,
377,07/28/20 04:00:00 PM,58.368,,,,,
378,07/28/20 05:00:00 PM,58.325,,,,,
379,07/28/20 06:00:00 PM,58.455,,,,,
380,07/28/20 07:00:00 PM,58.455,,,,,
381,07/28/20 08:00:00 PM,58.498,,,,,
382,07/28/20 09:00:00 PM,58.498,,,,,
383,07/28/20 10:00:00 PM,58.498,,,,,
384,07/28/20 11:00:00 PM,58.455,,,,,
385,07/29/20 12:00:00 AM,58.411,,,,,
386,07/29/20 01:00:00 AM,58.368,,,,,
387,07/29/20 02:00:00 AM,58.368,,,,,
388,07/29/20 03:00:00 AM,58.325,,,,,
389,07/29/20 04:00:00 AM,57.247,,,,,
390,07/29/20 05:00:00 AM,57.549,,,,,
391,07/29/20 06:00:00 AM,57.247,,,,,
392,07/29/20 07:00:00 AM,57.333,,,,,
393,07/29/20 08:00:00 AM,57.376,,,,,
394,07/29/20 09:00:00 AM,57.160,,,,,
395,07/29/20 10:00:00 AM,57.117,,,,,
396,07/29/20 11:00:00 AM,57.031,,,,,
397,07/29/20 12:00:00 PM,57.031,,,,,
398,07/29/20 01:00:00 PM,56.988,,,,,
399,07/29/20 02:00:00 PM,56.944,,,,,
400,07/29/20 03:00:00 PM,56.944,,,,,
401,07/29/20 04:00:00 PM,56.815,,,,,
402,07/29/20 05:00:00 PM,56.685,,,,,
403,07/29/20 06:00:00 PM,56.556,,,,,
404,07/29/20 07:00:00 PM,56.469,,,,,
405,07/29/20 08:00:00 PM,56.165,,,,,
406,07/29/20 09:00:00 PM,56.383,,,,,
407,07/29/20 10:00:00 PM,56.251,,,,,
408,07/29/20 11:00:00 PM,55.819,,,,,
409,07/30/20 12:00:00 AM,56.383,,,,,
410,07/30/20 01:00:00 AM,55.602,,,,,
411,07/30/20 02:00:00 AM,56.079,,,,,
412,07/30/20 03:00:00 AM,56.642,,,,,
413,07/30/20 04:00:00 AM,56.122,,,,,
414,07/30/20 05:00:00 AM,56.122,,,,,
415,07/30/20 06:00:00 AM,56.165,,,,,
416,07/30/20 07:00:00 AM,56.165,,,,,
417,07/30/20 08:00:00 AM,55.776,,,,,
418,07/30/20 09:00:00 AM,55.819,,,,,
419,07/30/20 10:00:00 AM,55.733,,,,,
420,07/30/20 11:00:00 AM,56.340,,,,,
421,07/30/20 12:00:00 PM,56.079,,,,,
422,07/30/20 01:00:00 PM,56.079,,,,,
423,07/30/20 02:00:00 PM,55.819,,,,,
424,07/30/20 03:00:00 PM,56.165,,,,,
425,07/30/20 04:00:00 PM,56.165,,,,,
426,07/30/20 05:00:00 PM,55.992,,,,,
427,07/30/20 06:00:00 PM,56.079,,,,,
428,07/30/20 07:00:00 PM,56.122,,,,,
429,07/30/20 08:00:00 PM,56.251,,,,,
430,07/30/20 09:00:00 PM,56.426,,,,,
431,07/30/20 10:00:00 PM,56.122,,,,,
432,07/30/20 11:00:00 PM,56.251,,,,,
433,07/31/20 12:00:00 AM,56.165,,,,,
434,07/31/20 01:00:00 AM,55.949,,,,,
435,07/31/20 02:00:00 AM,56.035,,,,,
436,07/31/20 03:00:00 AM,56.079,,,,,
437,07/31/20 04:00:00 AM,56.122,,,,,
438,07/31/20 05:00:00 AM,55.906,,,,,
439,07/31/20 06:00:00 AM,55.733,,,,,
440,07/31/20 07:00:00 AM,55.733,,,,,
441,07/31/20 08:00:00 AM,55.906,,,,,
442,07/31/20 09:00:00 AM,55.992,,,,,
443,07/31/20 10:00:00 AM,56.035,,,,,
444,07/31/20 11:00:00 AM,56.122,,,,,
445,07/31/20 12:00:00 PM,56.469,,,,,
446,07/31/20 01:00:00 PM,56.728,,,,,
447,07/31/20 02:00:00 PM,56.208,,,,,
448,07/31/20 03:00:00 PM,56.340,,,,,
449,07/31/20 04:00:00 PM,56.122,,,,,
450,07/31/20 05:00:00 PM,56.035,,,,,
451,07/31/20 06:00:00 PM,56.079,,,,,
452,07/31/20 07:00:00 PM,55.992,,,,,
453,07/31/20 08:00:00 PM,56.035,,,,,
454,07/31/20 09:00:00 PM,56.035,,,,,
455,07/31/20 10:00:00 PM,55.906,,,,,
456,07/31/20 11:00:00 PM,55.992,,,,,
457,08/01/20 12:00:00 AM,56.079,,,,,
458,08/01/20 01:00:00 AM,56.165,,,,,
459,08/01/20 02:00:00 AM,56.165,,,,,
460,08/01/20 03:00:00 AM,56.122,,,,,
461,08/01/20 04:00:00 AM,56.079,,,,,
462,08/01/20 05:00:00 AM,55.949,,,,,
463,08/01/20 06:00:00 AM,55.949,,,,,
464,08/01/20 07:00:00 AM,55.863,,,,,
465,08/01/20 08:00:00 AM,55.863,,,,,
466,08/01/20 09:00:00 AM,55.863,,,,,
467,08/01/20 10:00:00 AM,55.992,,,,,
468,08/01/20 11:00:00 AM,56.251,,,,,
469,08/01/20 12:00:00 PM,56.383,,,,,
470,08/01/20 01:00:00 PM,56.556,,,,,
471,08/01/20 02:00:00 PM,56.512,,,,,
472,08/01/20 03:00:00 PM,56.469,,,,,
473,08/01/20 04:00:00 PM,56.469,,,,,
474,08/01/20 05:00:00 PM,56.383,,,,,
475,08/01/20 06:00:00 PM,56.383,,,,,
476,08/01/20 07:00:00 PM,56.251,,,,,
477,08/01/20 08:00:00 PM,56.079,,,,,
478,08/01/20 09:00:00 PM,56.035,,,,,
479,08/01/20 10:00:00 PM,55.906,,,,,
480,08/01/20 11:00:00 PM,55.906,,,,,
481,08/02/20 12:00:00 AM,55.863,,,,,
482,08/02/20 01:00:00 AM,55.819,,,,,
483,08/02/20 02:00:00 AM,55.863,,,,,
484,08/02/20 03:00:00 AM,55.906,,,,,
485,08/02/20 04:00:00 AM,56.122,,,,,
486,08/02/20 05:00:00 AM,56.469,,,,,
487,08/02/20 06:00:00 AM,56.556,,,,,
488,08/02/20 07:00:00 AM,56.599,,,,,
489,08/02/20 08:00:00 AM,56.556,,,,,
490,08/02/20 09:00:00 AM,56.469,,,,,
491,08/02/20 10:00:00 AM,56.469,,,,,
492,08/02/20 11:00:00 AM,56.426,,,,,
493,08/02/20 12:00:00 PM,56.469,,,,,
494,08/02/20 01:00:00 PM,56.383,,,,,
495,08/02/20 02:00:00 PM,56.295,,,,,
496,08/02/20 03:00:00 PM,56.340,,,,,
497,08/02/20 04:00:00 PM,56.340,,,,,
498,08/02/20 05:00:00 PM,56.295,,,,,
499,08/02/20 06:00:00 PM,56.295,,,,,
500,08/02/20 07:00:00 PM,55.992,,,,,
501,08/02/20 08:00:00 PM,56.035,,,,,
502,08/02/20 09:00:00 PM,55.949,,,,,
503,08/02/20 10:00:00 PM,55.906,,,,,
504,08/02/20 11:00:00 PM,55.906,,,,,
505,08/03/20 12:00:00 AM,55.863,,,,,
506,08/03/20 01:00:00 AM,55.906,,,,,
507,08/03/20 02:00:00 AM,55.906,,,,,
508,08/03/20 03:00:00 AM,55.949,,,,,
509,08/03/20 04:00:00 AM,55.949,,,,,
510,08/03/20 05:00:00 AM,55.949,,,,,
511,08/03/20 06:00:00 AM,55.949,,,,,
512,08/03/20 07:00:00 AM,56.295,,,,,
513,08/03/20 08:00:00 AM,57.074,,,,,
514,08/03/20 09:00:00 AM,56.035,,,,,
515,08/03/20 10:00:00 AM,55.949,,,,,
516,08/03/20 11:00:00 AM,55.949,,,,,
517,08/03/20 12:00:00 PM,56.035,,,,,
518,08/03/20 01:00:00 PM,56.122,,,,,
519,08/03/20 02:00:00 PM,56.295,,,,,
520,08/03/20 03:00:00 PM,56.079,,,,,
521,08/03/20 04:00:00 PM,56.426,,,,,
522,08/03/20 05:00:00 PM,56.469,,,,,
523,08/03/20 06:00:00 PM,56.251,,,,,
524,08/03/20 07:00:00 PM,56.079,,,,,
525,08/03/20 08:00:00 PM,56.512,,,,,
526,08/03/20 09:00:00 PM,56.556,,,,,
527,08/03/20 10:00:00 PM,56.122,,,,,
528,08/03/20 11:00:00 PM,56.340,,,,,
529,08/04/20 12:00:00 AM,56.815,,,,,
530,08/04/20 01:00:00 AM,56.295,,,,,
531,08/04/20 02:00:00 AM,55.819,,,,,
532,08/04/20 03:00:00 AM,55.299,,,,,
